,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
40,BJ2725456929786183680,整租·太阳公元北区 3室1厅 南/北,朝阳,太阳宫,太阳公元北区,92㎡,南 北,3室1厅1卫,高楼层（27层）,16000
41,BJ2730268560248012800,整租·温莎大道 1室1厅 北,朝阳,CBD,温莎大道,84㎡,北,1室1厅1卫,低楼层（19层）,18000
42,BJ2725925145385639936,整租·万科星园 3室2厅 东南,朝阳,奥林匹克公园,万科星园,147㎡,东南,3室2厅2卫,中楼层（28层）,14000
43,BJ2724512466469134336,整租·胜古家园 3室2厅 东南,朝阳,惠新西街,胜古家园,158㎡,东南,3室2厅2卫,高楼层（22层）,15500
44,BJ2726094063504990208,整租·盛世嘉园 3室1厅 西北,朝阳,CBD,盛世嘉园,147㎡,西北,3室1厅2卫,中楼层（22层）,16500
45,BJ2726873672160641024,整租·上东8号 2房间 南,朝阳,酒仙桥,上东8号,110㎡,南,2房间1卫,中楼层（6层）,12500
46,BJ2727438832688431104,整租·梵悦108 2室1厅 东北,朝阳,CBD,梵悦108,204㎡,东北,2室1厅2卫,高楼层（20层）,60000
47,BJ2727546269307510784,整租·风度柏林 3室2厅 南/北,朝阳,大望路,风度柏林,165㎡,南 北,3室2厅2卫,高楼层（18层）,15800
48,BJ2726147052437782528,整租·国风北京二期 3室1厅 南/北,朝阳,望京,国风北京二期,146㎡,南 北,3室1厅2卫,低楼层（13层）,17000
49,BJ2726184253691011072,整租·大西洋新城E区 2室1厅 西南,朝阳,望京,大西洋新城E区,92㎡,西南,2室1厅1卫,高楼层（23层）,13000
50,BJ2726159336756740096,整租·九号公寓 4室2厅 西南/东北,朝阳,农展馆,九号公寓,385㎡,西南 东北,4室2厅4卫,中楼层（10层）,45000
51,BJ2739026904114790400,整租·世纪嘉园 4室1厅 南,朝阳,惠新西街,世纪嘉园,180㎡,南,4室1厅2卫,中楼层（28层）,15500
52,BJ2726628204763947008,整租·金地国际花园 2室2厅 南,朝阳,CBD,金地国际花园,134㎡,南,2室2厅2卫,中楼层（33层）,19000
53,BJ2704324670550974464,整租·温莎大道 1室1厅 北,朝阳,CBD,温莎大道,91㎡,北,1室1厅1卫,低楼层（16层）,18500
54,BJ2726647325228810240,整租·屯三里 1室1厅 东,朝阳,工体,屯三里,102㎡,东,1室1厅1卫,中楼层（21层）,13000
55,BJ2703630822568624128,整租·三里屯SOHO 3室1厅 东南,朝阳,三里屯,三里屯SOHO,193㎡,东南,3室1厅3卫,高楼层（28层）,31000
56,BJ2727564008177025024,整租·亚奥阳光 2室2厅 南,朝阳,健翔桥,亚奥阳光,108㎡,南,2室2厅2卫,高楼层（12层）,12500
57,BJ2690423029971812352,整租·京城雅居 4室3厅 跃层 南/北,朝阳,豆各庄,京城雅居,127㎡,南 北,4室3厅4卫,低楼层（3层）,13500
58,BJ2727574788360388608,整租·峻峰华亭 2室2厅 东/西,朝阳,健翔桥,峻峰华亭,200㎡,东 西,2室2厅2卫,中楼层（11层）,28000
59,BJ2714510852345831424,整租·扬州水乡 5室1厅 东/南/西/北,朝阳,豆各庄,扬州水乡,247㎡,东 南 西 北,5室1厅1卫,低楼层（3层）,25000
60,BJ2728965277286146048,整租·汇园公寓 3室2厅 东南/南,朝阳,亚运村,汇园公寓,155㎡,东南 南,3室2厅1卫,低楼层（13层）,22000
61,BJ2335811341031579648,整租·富力城B区 2室1厅 北,朝阳,双井,富力城B区,90㎡,北,2室1厅1卫,中楼层（12层）,12590
62,BJ2729004350650187776,整租·新城国际 2室1厅 西北,朝阳,东大桥,新城国际,136㎡,西北,2室1厅2卫,中楼层（29层）,25000
63,BJ2738762029035954176,整租·易构空间 2室2厅 南,朝阳,大望路,易构空间,116㎡,南,2室2厅2卫,低楼层（14层）,12460
64,BJ2728962399188566016,整租·棕榈泉国际公寓 2室1厅 东南,朝阳,朝阳公园,棕榈泉国际公寓,138㎡,东南,2室1厅2卫,中楼层（27层）,23000
65,BJ2408474264782520320,整租·珠江帝景 2室2厅 西,朝阳,大望路,珠江帝景,124㎡,西,2室2厅2卫,低楼层（26层）,12590
66,BJ2728992537343180800,整租·US联邦公寓 3室2厅 东/西,朝阳,燕莎,US联邦公寓,172㎡,东 西,3室2厅2卫,高楼层（31层）,25000
67,BJ2730303970139439104,整租·时间国际 1室0厅 西北,朝阳,三元桥,时间国际,211㎡,西北,1室0厅0卫,中楼层（28层）,28500
68,BJ2731054431939870720,整租·现代城 3室1厅 南,朝阳,CBD,现代城,169㎡,南,3室1厅2卫,中楼层（28层）,15500
69,BJ2730370426260684800,整租·富力城B区 2室1厅 南/北,朝阳,双井,富力城B区,102㎡,南 北,2室1厅1卫,低楼层（18层）,13500
70,BJ2730220536238964736,整租·新城国际 1室0厅 北,朝阳,东大桥,新城国际,78㎡,北,1室0厅1卫,低楼层（29层）,16500
71,BJ2272928446248665088,整租·嘉美风尚中心 2室1厅 南,朝阳,望京,嘉美风尚中心,89㎡,南,2室1厅1卫,高楼层（21层）,12030
72,BJ2729484671623626752,整租·世茂奥临花园 3室2厅 南/北,朝阳,奥林匹克公园,世茂奥临花园,173㎡,南 北,3室2厅2卫,低楼层（28层）,17500
73,BJ2741651339569266688,整租·梵谷水郡 2室1厅 西,朝阳,酒仙桥,梵谷水郡,115㎡,西,2室1厅1卫,中楼层（24层）,12130
74,BJ2729042863194112000,整租·北京银泰中心 1室1厅 北,朝阳,CBD,北京银泰中心,133㎡,北,1室1厅1卫,低楼层（56层）,28000
75,BJ2729014336483246080,整租·富力城A区 2室1厅 西南/北,朝阳,双井,富力城A区,90㎡,西南 北,2室1厅1卫,中楼层（26层）,12500
76,BJ2729520856496603136,整租·现代城 2室1厅 南,朝阳,CBD,现代城,132㎡,南,2室1厅2卫,低楼层（28层）,12300
77,BJ2729081344868499456,整租·逸翠园 3室2厅 南/西/北,朝阳,朝青,逸翠园,150㎡,南 西 北,3室2厅2卫,中楼层（9层）,17000
78,BJ2731009698194268160,整租·世茂奥临花园 3室2厅 南/北,朝阳,奥林匹克公园,世茂奥临花园,175㎡,南 北,3室2厅2卫,低楼层（27层）,18500
79,BJ2730413012086431744,整租·金星园 2室2厅 南,朝阳,三元桥,金星园,113㎡,南,2室2厅1卫,中楼层（15层）,14000
80,BJ2729593269863317504,整租·丽都壹号 8室3厅 南/北,朝阳,酒仙桥,丽都壹号,368㎡,南 北,8室3厅4卫,高楼层（22层）,35000
81,BJ2738077761741791232,整租·金星园 2室1厅 南,朝阳,三元桥,金星园,105㎡,南,2室1厅1卫,低楼层（12层）,12060
82,BJ2731081713563475968,整租·新城国际 4室2厅 南/北,朝阳,东大桥,新城国际,317㎡,南 北,4室2厅3卫,低楼层（28层）,52700
83,216285,独栋·冠寓 北京东迎坊服务式公寓 行政一居 1室1厅,0,0,0,72㎡,11间在租,1室1厅1卫,0,18633
84,BJ2731030630028034048,整租·盛世嘉园 3室2厅 东/南/北,朝阳,CBD,盛世嘉园,147㎡,东 南 北,3室2厅2卫,中楼层（18层）,15000
85,359407,独栋·新派公寓 双井店 双井标准一室一厅 1室1厅,0,0,0,60㎡,1间在租,1室1厅1卫,0,12500
86,BJ2731103289163644928,整租·保利金泉 3室2厅 东南,朝阳,亚运村,保利金泉,157㎡,东南,3室2厅2卫,低楼层（26层）,16500
87,333537,独栋·福庭公寓 建国门店 舒适户型 1室1厅,0,0,0,32-45㎡,6间在租,1室1厅1卫,0,10500-14000
88,BJ2733865325513670656,整租·阳光上东 3室2厅 南/北,朝阳,酒仙桥,阳光上东,189㎡,南 北,3室2厅2卫,中楼层（15层）,26500
89,332490,独栋·新派公寓 CBD旗舰店 CBD标准一室一厅 1室1厅,0,0,0,60㎡,1间在租,1室1厅1卫,0,12500
90,BJ2717405986385575936,整租·国风上观 2室2厅 南,朝阳,望京,国风上观,104㎡,南,2室2厅1卫,中楼层（27层）,14900
91,BJ2724459782647062528,整租·CBD总部公寓二期 2室1厅 南,朝阳,双井,CBD总部公寓二期,105㎡,南,2室1厅1卫,高楼层（18层）,13000
92,BJ2712896470465650688,整租·大西洋新城A区 3室2厅 南/北,朝阳,望京,大西洋新城A区,108㎡,南 北,3室2厅2卫,中楼层（6层）,12500
93,BJ2714319503088959488,整租·加利大厦 5室2厅 东/西,朝阳,亚运村,加利大厦,293㎡,东 西,5室2厅2卫,中楼层（18层）,27000
94,BJ2713840335154315264,整租·首开琅樾 4室2厅 南/北,朝阳,中央别墅区,首开琅樾,230㎡,南 北,4室2厅3卫,高楼层（9层）,24000
95,BJ2713186792940773376,整租·苹果社区北区 2室1厅 南,朝阳,双井,苹果社区北区,94㎡,南,2室1厅2卫,高楼层（21层）,20000
96,BJ2713723528670625792,整租·维多利亚 2室2厅 南/北,朝阳,农展馆,维多利亚,139㎡,南 北,2室2厅2卫,高楼层（8层）,19000
97,BJ2724448133303246848,整租·荣尊堡国际俱乐部公寓 1室2厅 西南,朝阳,亚运村,荣尊堡国际俱乐部公寓,101㎡,西南,1室2厅2卫,高楼层（23层）,13000
98,BJ2723811954249433088,整租·金海国际北区 4室2厅 南/北,朝阳,百子湾,金海国际北区,200㎡,南 北,4室2厅2卫,低楼层（13层）,16500
99,BJ2724560892527656960,整租·后现代城C区 2室2厅 东南,朝阳,大望路,后现代城C区,107㎡,东南,2室2厅1卫,高楼层（18层）,13000
100,BJ2724485744642506752,整租·富力城D区 4室2厅 东南/北,朝阳,双井,富力城D区,240㎡,东南 北,4室2厅3卫,中楼层（21层）,33000
101,BJ2713076001012981760,整租·国奥村 3室2厅 南/北,朝阳,奥林匹克公园,国奥村,193㎡,南 北,3室2厅2卫,低楼层（6层）,23000
102,BJ2713552634144358400,整租·倚林佳园 4室2厅 东南,朝阳,奥林匹克公园,倚林佳园,168㎡,东南,4室2厅3卫,低楼层（5层）,25000
103,BJ2714337678459420672,整租·汇园公寓 2室1厅 东/南,朝阳,亚运村,汇园公寓,85㎡,东 南,2室1厅1卫,低楼层（17层）,12800
104,BJ2715005890117255168,整租·蓝堡国际公寓 2室1厅 西南,朝阳,CBD,蓝堡国际公寓,110㎡,西南,2室1厅1卫,高楼层（21层）,14500
105,BJ2715355743238242304,整租·汇欣公寓 2室1厅 南,朝阳,亚运村,汇欣公寓,165㎡,南,2室1厅2卫,低楼层（30层）,18500
106,BJ2714484326300655616,整租·汇园公寓 3室2厅 南/北,朝阳,亚运村,汇园公寓,350㎡,南 北,3室2厅2卫,低楼层（25层）,63000
107,BJ2715222381802029056,整租·昆泰国际公寓 2室1厅 南/北,朝阳,朝阳门外,昆泰国际公寓,129㎡,南 北,2室1厅2卫,中楼层（24层）,15000
108,BJ2714488667522736128,整租·金茂府东区 2房间 南,朝阳,大望路,金茂府东区,77㎡,南,2房间1卫,高楼层（24层）,13500
109,BJ2715172968732311552,整租·和乔丽晶一期 2室1厅 东南/西北,朝阳,酒仙桥,和乔丽晶一期,168㎡,东南 西北,2室1厅2卫,中楼层（10层）,19000
110,BJ2724560539249819648,整租·鲁班大厦 3室2厅 南,朝阳,定福庄,鲁班大厦,180㎡,南,3室2厅2卫,中楼层（11层）,15000
111,BJ2724493544697110528,整租·泛海国际碧海园 2室2厅 南/北,朝阳,朝阳公园,泛海国际碧海园,142㎡,南 北,2室2厅2卫,低楼层（18层）,20000
112,BJ2724521100049653760,整租·建外SOHO 2室1厅 东南,朝阳,CBD,建外SOHO,161㎡,东南,2室1厅2卫,低楼层（31层）,18000
113,BJ2723216831652569088,整租·凯德锦绣 4室2厅 南/北,朝阳,四惠,凯德锦绣,168㎡,南 北,4室2厅2卫,中楼层（20层）,22000
114,BJ2724421860468203520,整租·晶都国际 3室2厅 南/北,朝阳,酒仙桥,晶都国际,156㎡,南 北,3室2厅2卫,高楼层（20层）,15000
115,BJ2724467102026039296,整租·丰和园 3室2厅 南/北,朝阳,太阳宫,丰和园,141㎡,南 北,3室2厅2卫,中楼层（26层）,18000
116,BJ2714432265777324032,整租·千鹤家园 4室1厅 南/北,朝阳,惠新西街,千鹤家园,180㎡,南 北,4室1厅2卫,高楼层（25层）,18000
117,BJ2714446454797377536,整租·景粼原著 3室2厅 南/北,朝阳,中央别墅区,景粼原著,125㎡,南 北,3室2厅2卫,低楼层（11层）,21000
118,BJ2716473092074913792,整租·珠江罗马嘉园西区 3室2厅 南/北,朝阳,朝青,珠江罗马嘉园西区,174㎡,南 北,3室2厅3卫,中楼层（16层）,14500
119,BJ2717327309371097088,整租·汇园公寓 2室1厅 南/北,朝阳,亚运村,汇园公寓,105㎡,南 北,2室1厅1卫,低楼层（17层）,16800
120,BJ2560213187044065280,整租·塞纳维拉 5室2厅 跃层 南/北,朝阳,立水桥,塞纳维拉,253㎡,南 北,5室2厅2卫,低楼层（6层）,25000
121,BJ2562852334867070976,整租·洛克时代中心 1室0厅 西/北,朝阳,亚运村,洛克时代中心,172㎡,西 北,1室0厅0卫,高楼层（20层）,27000
122,BJ2562187409328709632,整租·公园1872 4室2厅 南/北,朝阳,石佛营,公园1872,197㎡,南 北,4室2厅2卫,低楼层（32层）,26000
123,BJ2568231001943973888,整租·泛海容郡 3室2厅 南/北,朝阳,酒仙桥,泛海容郡,208㎡,南 北,3室2厅3卫,中楼层（25层）,50000
124,BJ2546154563212689408,整租·外企大厦 1房间 北,朝阳,大望路,外企大厦,81㎡,北,1房间0卫,中楼层（14层）,15000
125,BJ2545466037751513088,整租·常楹公元自由派 1房间 南,朝阳,常营,常楹公元自由派,219㎡,南,1房间2卫,低楼层（23层）,25000
126,BJ2548595424055533568,整租·汇园公寓 2室1厅 南/北,朝阳,亚运村,汇园公寓,108㎡,南 北,2室1厅1卫,高楼层（15层）,15000
127,BJ2547740677488787456,整租·慧谷时空 4室1厅 南,朝阳,望京,慧谷时空,140㎡,南,4室1厅2卫,低楼层（25层）,13000
128,BJ2548469544906145792,整租·世贸国际公寓 3室2厅 南/西/北,朝阳,东大桥,世贸国际公寓,248㎡,南 西 北,3室2厅2卫,低楼层（31层）,32500
129,BJ2560100183602380800,整租·林达海渔广场 1房间 西南,朝阳,十里河,林达海渔广场,571㎡,西南,1房间0卫,低楼层（15层）,40000
130,BJ2557935349477687296,整租·广顺园 3室1厅 东,朝阳,方庄,广顺园,126㎡,东,3室1厅2卫,中楼层（22层）,12800
131,BJ2555877336985903104,整租·中安盛业 3室1厅 西南,朝阳,亚运村小营,中安盛业,158㎡,西南,3室1厅1卫,高楼层（24层）,20000
132,BJ2563655537154080768,整租·豪成大厦 4室0厅 西南,朝阳,国展,豪成大厦,169㎡,西南,4室0厅1卫,中楼层（25层）,15000
133,BJ2565166693706113024,整租·富力城C区 3室2厅 南/北,朝阳,双井,富力城C区,262㎡,南 北,3室2厅3卫,中楼层（20层）,28000
134,BJ2565319038536794112,整租·嘉和丽园 3室1厅 东,朝阳,燕莎,嘉和丽园,177㎡,东,3室1厅2卫,高楼层（28层）,21000
135,BJ2568836425315794944,整租·中海安德鲁斯庄园西区 5室3厅 南/北,朝阳,百子湾,中海安德鲁斯庄园西区,361㎡,南 北,5室3厅3卫,地下室（3层）,30500
136,BJ2569632917756592128,整租·峻峰华亭 1室1厅 东,朝阳,健翔桥,峻峰华亭,180㎡,东,1室1厅1卫,低楼层（4层）,63000
137,BJ2570797654913056768,整租·美华世纪 3室2厅 复式 东/西,朝阳,建国门外,美华世纪,158㎡,东 西,3室2厅2卫,低楼层（12层）,20000
138,BJ2575411428681334784,整租·融科橄榄城三期 4室2厅 南/北,朝阳,望京,融科橄榄城三期,206㎡,南 北,4室2厅4卫,低楼层（17层）,32000
139,BJ2568658663003144192,整租·富力城A区 3室1厅 西南,朝阳,双井,富力城A区,141㎡,西南,3室1厅2卫,高楼层（18层）,15500
140,BJ2576879537665081344,整租·新城国际 1室0厅 西北,朝阳,东大桥,新城国际,62㎡,西北,1室0厅1卫,高楼层（31层）,20000
141,BJ2560770993589329920,整租·天创世缘 2室1厅 西南,朝阳,亚运村,天创世缘,131㎡,西南,2室1厅2卫,高楼层（22层）,13000
142,BJ2560886440682586112,整租·凯德品元 3房间 南,朝阳,马甸,凯德品元,103㎡,南,3房间1卫,高楼层（2层）,19000
143,BJ2568010075428372480,整租·华鼎世家 3室1厅 南,朝阳,望京,华鼎世家,213㎡,南,3室1厅4卫,高楼层（20层）,23500
144,BJ2564305592332328960,整租·樱花东街乙2号院 3室1厅 西,朝阳,芍药居,樱花东街乙2号院,119㎡,西,3室1厅1卫,高楼层（16层）,12300
145,BJ2044089524593893376,整租·保利东郡 5室2厅 南/北,朝阳,石佛营,保利东郡,308㎡,南 北,5室2厅4卫,高楼层（13层）,60000
146,BJ2045366945234296832,整租·金隅凤麟洲 4室2厅 复式 南/北,朝阳,朝青,金隅凤麟洲,239㎡,南 北,4室2厅3卫,中楼层（4层）,28000
147,BJ2499824628550074368,整租·SOHO现代城 1室1厅 西北,朝阳,CBD,SOHO现代城,180㎡,西北,1室1厅2卫,低楼层（41层）,35000
148,BJ2510169031219085312,整租·世贸国际公寓 4室2厅 西南/西北,朝阳,东大桥,世贸国际公寓,268㎡,西南 西北,4室2厅2卫,低楼层（30层）,60000
149,BJ2506981216952532992,整租·城市出品 3室2厅 南/北,朝阳,惠新西街,城市出品,130㎡,南 北,3室2厅2卫,低楼层（12层）,13600
150,BJ2700627112636710912,整租·圣世一品 3室2厅 南/北,朝阳,东大桥,圣世一品,233㎡,南 北,3室2厅3卫,中楼层（21层）,26000
151,BJ2700545720271765504,整租·第三置业 3室0厅 东/南,朝阳,三元桥,第三置业,165㎡,东 南,3室0厅0卫,低楼层（28层）,31000
152,BJ2693998197558214656,整租·万科东第 3室2厅 南/北,朝阳,甜水园,万科东第,170㎡,南 北,3室2厅2卫,低楼层（21层）,19000
153,BJ2694880995194445824,整租·建外SOHO 1室1厅 西,朝阳,CBD,建外SOHO,189㎡,西,1室1厅1卫,中楼层（24层）,31000
154,BJ2694733923518521344,整租·蓝筹名座 1室1厅 东,朝阳,朝阳门外,蓝筹名座,125㎡,东,1室1厅1卫,高楼层（17层）,15900
155,BJ2694175240355061760,整租·国际创展中心 1室1厅 西,朝阳,甘露园,国际创展中心,140㎡,西,1室1厅0卫,低楼层（32层）,17800
156,BJ2694879929497567232,整租·建外SOHO 1室1厅 西,朝阳,CBD,建外SOHO,189㎡,西,1室1厅1卫,中楼层（24层）,31000
157,BJ2695644324565090304,整租·北京财富中心 3室1厅 东北,朝阳,东大桥,北京财富中心,166㎡,东北,3室1厅2卫,中楼层（42层）,24000
158,BJ2700028827258077184,整租·温莎大道 1室1厅 北,朝阳,CBD,温莎大道,90㎡,北,1室1厅1卫,低楼层（16层）,20000
159,BJ2702001455891480576,整租·中海安德鲁斯庄园西区 5室2厅 南/北,朝阳,百子湾,中海安德鲁斯庄园西区,280㎡,南 北,5室2厅4卫,地下室（3层）,25000
160,BJ2701480765237239808,整租·慧谷阳光 1室0厅 东/南/西,朝阳,望京,慧谷阳光,141㎡,东 南 西,1室0厅1卫,高楼层（15层）,15000
161,BJ2702000960133136384,整租·金茂府东区 2房间 南,朝阳,大望路,金茂府东区,81㎡,南,2房间1卫,中楼层（9层）,14000
162,BJ2701549024430784512,整租·星河湾朗园 4室2厅 错层 南/北,朝阳,朝青,星河湾朗园,352㎡,南 北,4室2厅4卫,高楼层（29层）,55000
163,BJ2700771977999949824,整租·三里屯SOHO 1室2厅 东,朝阳,三里屯,三里屯SOHO,115㎡,东,1室2厅1卫,低楼层（23层）,19000
164,BJ2695022865035829248,整租·阳光上东 2室1厅 东/南/西南,朝阳,酒仙桥,阳光上东,92㎡,东 南 西南,2室1厅1卫,中楼层（11层）,15000
165,BJ2695639996538290176,整租·北京财富中心 2室1厅 南,朝阳,东大桥,北京财富中心,161㎡,南,2室1厅2卫,中楼层（42层）,23000
166,BJ2696324054579167232,整租·泰达时代 2室1厅 东南,朝阳,红庙,泰达时代,146㎡,东南,2室1厅1卫,中楼层（26层）,16000
167,BJ2696212179866632192,整租·泰达时代 3室1厅 西南,朝阳,红庙,泰达时代,220㎡,西南,3室1厅2卫,中楼层（26层）,29000
168,BJ2694936627628736512,整租·华鼎世家 3室2厅 南/北,朝阳,望京,华鼎世家,217㎡,南 北,3室2厅3卫,高楼层（20层）,24800
169,BJ2695562961099440128,整租·星源国际 3室1厅 南/北,朝阳,望京,星源国际,154㎡,南 北,3室1厅0卫,高楼层（30层）,15500
170,BJ2696492596192354304,整租·泰达时代 3室1厅 西南,朝阳,红庙,泰达时代,221㎡,西南,3室1厅2卫,高楼层（26层）,32000
171,BJ2696409597124034560,整租·御景园 2室1厅 南/西,朝阳,华威桥,御景园,136㎡,南 西,2室1厅2卫,中楼层（33层）,12500
172,BJ2696336560055656448,整租·公园1872 4室2厅 南/西/北,朝阳,石佛营,公园1872,276㎡,南 西 北,4室2厅3卫,低楼层（18层）,38000
173,BJ2701459127250452480,整租·嘉润花园 7室3厅 东/南/北,朝阳,望京,嘉润花园,758㎡,东 南 北,7室3厅3卫,高楼层（30层）,75000
174,BJ2701444019904585728,整租·新城国际 1室0厅 北,朝阳,东大桥,新城国际,63㎡,北,1室0厅1卫,高楼层（31层）,14000
175,BJ2663800268533276672,整租·东恒时代三期 3室2厅 西南,朝阳,十里堡,东恒时代三期,140㎡,西南,3室2厅2卫,中楼层（27层）,12500
176,BJ2694852161182892032,整租·金地国际花园 2室1厅 西南/东北,朝阳,CBD,金地国际花园,148㎡,西南 东北,2室1厅2卫,高楼层（33层）,25000
