,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
40,BJ2733979374209736704,整租·林肯公园 2房间 南,亦庄开发区,亦庄,林肯公园,56㎡,南,2房间1卫,低楼层（24层）,5300
41,BJ2683371403238965248,合租·瀛景园 4居室 西卧,亦庄开发区,亦庄,瀛景园,19㎡,西,4居室,高楼层（5层）,2190
42,BJ2733994655258779648,整租·林肯时代 3房间 南,亦庄开发区,亦庄,林肯时代,112㎡,南,3房间1卫,低楼层（17层）,11400
43,BJ2683366609711800320,合租·贵园北里甲区 4居室 南卧,亦庄开发区,亦庄,贵园北里甲区,16㎡,南,4居室,中楼层（6层）,2390
44,BJ2734822820726185984,整租·样本 3室1厅 南/北,亦庄开发区,马驹桥,样本,137㎡,南 北,3室1厅2卫,高楼层（6层）,5400
45,BJ2734591349880782848,整租·荣京丽都 1房间 北,亦庄开发区,亦庄,荣京丽都,37㎡,北,1房间1卫,高楼层（27层）,3600
46,BJ2734650620865675264,整租·锋创科技园 1房间 西北,亦庄开发区,亦庄,锋创科技园,60㎡,西北,1房间1卫,高楼层（15层）,4000
47,BJ2734650070589767680,整租·卡尔生活馆 3室2厅 南/北,亦庄开发区,亦庄,卡尔生活馆,133㎡,南 北,3室2厅1卫,低楼层（11层）,8200
48,BJ2731855762753601536,整租·宏仁家园 2室1厅 南,亦庄开发区,马驹桥,宏仁家园,88㎡,南,2室1厅1卫,中楼层（16层）,3300
49,BJ2731871779055476736,整租·国融国际 1室1厅 南,亦庄开发区,亦庄,国融国际,47㎡,南,1室1厅1卫,高楼层（21层）,4500
50,BJ2732457392167469056,整租·观海苑 3室1厅 南/北,亦庄开发区,亦庄开发区其它,观海苑,118㎡,南 北,3室1厅2卫,中楼层（27层）,7000
51,BJ2683366551117643776,合租·贵园北里甲区 4居室 南卧,亦庄开发区,亦庄,贵园北里甲区,11㎡,南,4居室,中楼层（6层）,2130
52,BJ2732414694118653952,整租·林肯公寓 3房间 北,亦庄开发区,亦庄,林肯公寓,60㎡,北,3房间2卫,低楼层（11层）,7000
53,BJ2683361756172263424,合租·贵园南里乙区 3居室 南卧,亦庄开发区,亦庄,贵园南里乙区,20㎡,南,3居室,高楼层（6层）,2590
54,BJ2731104756381786112,整租·国融国际 1室0厅 南,亦庄开发区,亦庄,国融国际,33㎡,南,1室0厅1卫,高楼层（21层）,3800
55,BJ2683361728725008384,合租·贵园南里乙区 3居室 北卧,亦庄开发区,亦庄,贵园南里乙区,9㎡,北,3居室,高楼层（6层）,1990
56,BJ2732435751781810176,整租·林肯公园 2房间 南,亦庄开发区,亦庄,林肯公园,52㎡,南,2房间1卫,中楼层（24层）,5100
57,BJ2683371432783642624,合租·瀛景园 4居室 西卧,亦庄开发区,亦庄,瀛景园,19㎡,西,4居室,高楼层（5层）,2790
58,BJ2731948360226308096,整租·林肯公园 3房间 东,亦庄开发区,亦庄,林肯公园,64㎡,东,3房间1卫,低楼层（24层）,6200
59,336838,独栋·华润置地·有巢公寓 北京城市酒店 共享双床一居室 开间,0,0,0,39-46㎡,6间在租,1室0厅1卫,0,5080
60,BJ2684622270370430976,整租·林肯公园B区 4房间 北,亦庄开发区,亦庄,林肯公园B区,96㎡,北,4房间1卫,高楼层（21层）,7500
61,295648,独栋·华润置地·有巢公寓 北京城市酒店 新年惊喜特价房 开间,0,0,0,31㎡,1间在租,1室0厅1卫,0,4780
62,BJ2685337571898163200,整租·境界 5室2厅 南/北,亦庄开发区,亦庄,境界,211㎡,南 北,5室2厅4卫,中楼层（4层）,26000
63,317931,独栋·华润置地·有巢公寓 北京城市酒店 简约精致一居室 开间,0,0,0,25㎡,1间在租,1室0厅1卫,0,4320
64,BJ2685526162637332480,整租·荣京丽都 3房间 东北,亦庄开发区,亦庄,荣京丽都,69㎡,东北,3房间1卫,中楼层（27层）,5500
65,353117,独栋·华润置地·有巢公寓 北京城市酒店 独享奢阔一居室 1室1厅,0,0,0,38㎡,4间在租,1室1厅1卫,0,5580
66,BJ2690388195203620864,整租·中芯花园 3室1厅 南/北,亦庄开发区,亦庄开发区其它,中芯花园,147㎡,南 北,3室1厅2卫,低楼层（6层）,7000
67,BJ2691321390371979264,整租·天宝家园 2室1厅 南/北,亦庄开发区,亦庄,天宝家园,71㎡,南 北,2室1厅1卫,高楼层（6层）,4200
68,BJ2691841318141042688,整租·荣京丽都 2房间 北,亦庄开发区,亦庄,荣京丽都,45㎡,北,2房间1卫,中楼层（15层）,4200
69,BJ2690664012936650752,整租·星岛假日 3室1厅 南/北,亦庄开发区,亦庄,星岛假日,159㎡,南 北,3室1厅2卫,中楼层（5层）,8500
70,BJ2538321608335441920,整租·悦廷 3房间 复式 南,亦庄开发区,亦庄开发区其它,悦廷,57㎡,南,3房间2卫,中楼层（4层）,5900
71,BJ2649101600521723904,合租·次渠南里 4居室 南卧,亦庄开发区,通州其它,次渠南里,17㎡,南,4居室,高楼层（18层）,1699
72,BJ2541830823594958848,整租·力宝广场 1房间 北,亦庄开发区,亦庄,力宝广场,48㎡,北,1房间1卫,低楼层（24层）,4400
73,BJ2691162284558401536,整租·次渠南里 2室1厅 南/北,亦庄开发区,通州其它,次渠南里,80㎡,南 北,2室1厅1卫,低楼层（18层）,4300
74,BJ2559437546467893248,整租·中冀大厦 4房间 南,亦庄开发区,亦庄,中冀大厦,94㎡,南,4房间2卫,高楼层（22层）,5300
75,BJ2571588877932568576,整租·中央公馆 4室2厅 南/北,亦庄开发区,亦庄,中央公馆,390㎡,南 北,4室2厅4卫,低楼层（3层）,30000
76,BJ2579051093229584384,整租·贵园南里丁区 3室1厅 东南,亦庄开发区,亦庄,贵园南里丁区,104㎡,东南,3室1厅1卫,高楼层（6层）,5500
77,BJ2584725990400073728,整租·上海沙龙 1室0厅 西南,亦庄开发区,亦庄,上海沙龙,60㎡,西南,1室0厅1卫,低楼层（9层）,4200
78,BJ2578304173854695424,整租·北京经开芯中心 4房间 南,亦庄开发区,亦庄,北京经开芯中心,120㎡,南,4房间1卫,中楼层（19层）,7000
79,BJ2588373248224280576,整租·中冀大厦 2房间 北,亦庄开发区,亦庄,中冀大厦,73㎡,北,2房间1卫,中楼层（22层）,4500
80,BJ2587478525082869760,整租·金地格林小镇 4室2厅 南/北,亦庄开发区,亦庄,金地格林小镇,175㎡,南 北,4室2厅2卫,中楼层（5层）,11000
81,BJ2700659680468017152,整租·次渠南里 2室1厅 南/北,亦庄开发区,通州其它,次渠南里,80㎡,南 北,2室1厅1卫,高楼层（18层）,4200
82,BJ2594035925633728512,整租·金地格林6 3室2厅 南/北,亦庄开发区,马驹桥,金地格林6,164㎡,南 北,3室2厅2卫,中楼层（5层）,6000
83,BJ2695494415048515584,整租·次渠南里 1室1厅 南,亦庄开发区,通州其它,次渠南里,58㎡,南,1室1厅1卫,低楼层（18层）,3400
84,BJ2481100764777824256,整租·莱茵河畔 3室2厅 南,亦庄开发区,亦庄,莱茵河畔,157㎡,南,3室2厅2卫,中楼层（9层）,11000
85,BJ2679560070324559872,合租·北京经开汀塘 4居室 南卧,亦庄开发区,通州其它,北京经开汀塘,12㎡,南,4居室,中楼层（17层）,1500
86,BJ2505716368176062464,整租·林肯公寓 4房间 复式 南/北,亦庄开发区,亦庄,林肯公寓,81㎡,南 北,4房间2卫,低楼层（11层）,12500
87,BJ2683351012856561664,合租·次渠南里 3居室 东南卧,亦庄开发区,通州其它,次渠南里,16㎡,东南,3居室,中楼层（18层）,1800
88,BJ2505608168848236544,整租·金地格林小镇 4室2厅 复式 南/北,亦庄开发区,亦庄,金地格林小镇,274㎡,南 北,4室2厅3卫,地下室（4层）,16000
89,BJ2683352868593352704,合租·次渠南里 3居室 西北卧,亦庄开发区,通州其它,次渠南里,15㎡,西北,3居室,中楼层（18层）,1500
90,BJ2712983705579954176,整租·林肯公园二期C区 5房间 南/北,亦庄开发区,亦庄,林肯公园二期C区,226㎡,南 北,5房间3卫,中楼层（19层）,22000
91,BJ2683325502051598336,合租·次渠南里 3居室 西南卧,亦庄开发区,通州其它,次渠南里,15㎡,西南,3居室,高楼层（18层）,1700
92,BJ2713012331419271168,整租·林肯公园 2室2厅 南/北,亦庄开发区,亦庄,林肯公园,92㎡,南 北,2室2厅1卫,低楼层（17层）,7500
93,BJ2682638836596473856,整租·次渠南里 1室1厅 南,亦庄开发区,通州其它,次渠南里,58㎡,南,1室1厅1卫,中楼层（18层）,3300
94,BJ2712945528236687360,整租·南海雅苑南区 2室1厅 东,亦庄开发区,亦庄开发区其它,南海雅苑南区,78㎡,东,2室1厅1卫,中楼层（16层）,3700
95,BJ2683329010343354368,合租·次渠南里 3居室 东南卧,亦庄开发区,通州其它,次渠南里,25㎡,东南,3居室,高楼层（18层）,1800
96,BJ2712922473481388032,整租·林肯公园二期C区 3房间 北,亦庄开发区,亦庄,林肯公园二期C区,97㎡,北,3房间2卫,中楼层（21层）,7600
97,BJ2703463351224377344,整租·金泰公寓 2室1厅 南/北,亦庄开发区,亦庄,金泰公寓,120㎡,南 北,2室1厅1卫,高楼层（12层）,6500
98,BJ2704887201560264704,整租·中冀大厦 3房间 南/北,亦庄开发区,亦庄,中冀大厦,108㎡,南 北,3房间2卫,中楼层（22层）,5600
99,BJ2699062172566159360,整租·锋创科技园 1房间 北,亦庄开发区,亦庄,锋创科技园,56㎡,北,1房间1卫,高楼层（15层）,3500
100,BJ2707230040311480320,整租·泰河园三里 2室1厅 南/北,亦庄开发区,亦庄开发区其它,泰河园三里,78㎡,南 北,2室1厅1卫,高楼层（6层）,3800
101,BJ2679561697261527040,合租·北京经开汀塘 4居室 南卧,亦庄开发区,通州其它,北京经开汀塘,12㎡,南,4居室,中楼层（17层）,1699
102,BJ2705845693616234496,整租·国锐金嵿 3房间 东北,亦庄开发区,亦庄,国锐金嵿,115㎡,东北,3房间1卫,高楼层（38层）,7500
103,BJ2681052858417152000,整租·次渠南里 1室1厅 南,亦庄开发区,通州其它,次渠南里,58㎡,南,1室1厅1卫,低楼层（18层）,4000
104,BJ2701562626894200832,整租·林肯公园A区 4房间 西南,亦庄开发区,亦庄,林肯公园A区,170㎡,西南,4房间2卫,低楼层（22层）,14500
105,BJ2703507804178104320,整租·博客雅居 3室2厅 东/南,亦庄开发区,亦庄,博客雅居,104㎡,东 南,3室2厅1卫,高楼层（24层）,7000
106,BJ2713558857233203200,整租·中芯花园 3室3厅 南/北,亦庄开发区,亦庄开发区其它,中芯花园,210㎡,南 北,3室3厅3卫,高楼层（7层）,9000
107,BJ2716600483891380224,整租·一品亦庄 2室1厅 南/北,亦庄开发区,亦庄,一品亦庄,116㎡,南 北,2室1厅2卫,高楼层（11层）,7100
108,BJ2712836640086163456,整租·上海沙龙 1室0厅 西南,亦庄开发区,亦庄,上海沙龙,56㎡,西南,1室0厅1卫,高楼层（9层）,3700
109,BJ2724594615050584064,整租·大道尚庭 5房间 南/北,亦庄开发区,亦庄,大道尚庭,190㎡,南 北,5房间3卫,高楼层（19层）,9000
110,BJ2713756910825512960,整租·神龙辛屯小区 2室1厅 南/北,亦庄开发区,马驹桥,神龙辛屯小区,97㎡,南 北,2室1厅1卫,中楼层（7层）,4000
111,BJ2684734246634913792,合租·次渠南里 4居室 北卧,亦庄开发区,通州其它,次渠南里,10㎡,北,4居室,低楼层（16层）,1499
112,BJ2724475145200091136,整租·中信新城东区 3室2厅 东/南/北,亦庄开发区,亦庄开发区其它,中信新城东区,175㎡,东 南 北,3室2厅2卫,中楼层（18层）,13000
113,BJ2684770745913458688,合租·次渠南里 3居室 南卧,亦庄开发区,通州其它,次渠南里,20㎡,南,3居室,低楼层（18层）,1700
114,BJ2723725836716359680,整租·观海苑 3室2厅 南/北,亦庄开发区,亦庄开发区其它,观海苑,118㎡,南 北,3室2厅2卫,中楼层（27层）,7000
115,BJ2684777020734578688,合租·次渠南里 3居室 西南卧,亦庄开发区,通州其它,次渠南里,14㎡,西南,3居室,低楼层（18层）,1400
116,BJ2724582354973622272,整租·枫丹壹号 3室1厅 南,亦庄开发区,亦庄开发区其它,枫丹壹号,97㎡,南,3室1厅1卫,中楼层（18层）,8500
117,BJ2684772564403748864,合租·次渠南里 3居室 东南卧,亦庄开发区,通州其它,次渠南里,16㎡,东南,3居室,低楼层（18层）,1600
118,BJ2724675487967485952,整租·北京经开芯中心 3房间 西南,亦庄开发区,亦庄,北京经开芯中心,102㎡,西南,3房间1卫,低楼层（19层）,5800
119,BJ2686197633789739008,整租·次渠南里 2室1厅 南,亦庄开发区,通州其它,次渠南里,108㎡,南,2室1厅1卫,中楼层（16层）,4800
120,BJ2724730703974768640,整租·力宝广场 4房间 南/北,亦庄开发区,亦庄,力宝广场,109㎡,南 北,4房间1卫,中楼层（23层）,7700
121,BJ2679565359476391936,合租·北京经开汀塘 4居室 西南卧,亦庄开发区,通州其它,北京经开汀塘,12㎡,西南,4居室,中楼层（17层）,1310
122,BJ2726107942918299648,整租·林肯公园 3房间 西南,亦庄开发区,亦庄,林肯公园,68㎡,西南,3房间1卫,高楼层（24层）,6200
123,BJ2683351012856561664,合租·次渠南里 3居室 东南卧,亦庄开发区,通州其它,次渠南里,16㎡,东南,3居室,中楼层（18层）,1800
124,BJ2726696007508705280,整租·新海北里 2室1厅 南/北,亦庄开发区,马驹桥,新海北里,73㎡,南 北,2室1厅1卫,高楼层（6层）,3500
125,BJ2684770745913458688,合租·次渠南里 3居室 南卧,亦庄开发区,通州其它,次渠南里,20㎡,南,3居室,低楼层（18层）,1700
126,BJ2727384593937743872,整租·林肯时代 5房间 东南,亦庄开发区,亦庄,林肯时代,173㎡,东南,5房间3卫,中楼层（16层）,18000
127,BJ2726097140714569728,整租·林肯公园B区 3房间 南/北,亦庄开发区,亦庄,林肯公园B区,120㎡,南 北,3房间2卫,低楼层（22层）,8500
128,BJ2727470647860543488,整租·林肯公园 1房间 南,亦庄开发区,亦庄,林肯公园,36㎡,南,1房间1卫,高楼层（24层）,4100
129,BJ2727372474437345280,整租·中冀大厦 3房间 南,亦庄开发区,亦庄,中冀大厦,92㎡,南,3房间1卫,低楼层（22层）,6100
130,BJ2727683579110244352,整租·中信新城两限区 3室1厅 南/北,亦庄开发区,亦庄开发区其它,中信新城两限区,90㎡,南 北,3室1厅1卫,高楼层（21层）,5500
131,BJ2689851817860538368,整租·次渠南里 1室1厅 南,亦庄开发区,通州其它,次渠南里,60㎡,南,1室1厅1卫,高楼层（18层）,3600
132,BJ2728351764679507968,整租·一品亦庄 2室1厅 南/北,亦庄开发区,亦庄,一品亦庄,124㎡,南 北,2室1厅2卫,低楼层（16层）,7300
133,BJ2686134521132220416,合租·次渠南里 4居室 东卧,亦庄开发区,通州其它,次渠南里,16㎡,东,4居室,中楼层（16层）,1580
134,BJ2727455685695774720,整租·力宝广场 2房间 北,亦庄开发区,亦庄,力宝广场,92㎡,北,2房间1卫,高楼层（24层）,7500
135,BJ2727424926909726720,整租·秋盛居 2室1厅 东/西,亦庄开发区,亦庄,秋盛居,101㎡,东 西,2室1厅1卫,高楼层（5层）,6000
136,BJ2538321608335441920,整租·悦廷 3房间 复式 南,亦庄开发区,亦庄开发区其它,悦廷,57㎡,南,3房间2卫,中楼层（4层）,5900
137,BJ2541830823594958848,整租·力宝广场 1房间 北,亦庄开发区,亦庄,力宝广场,48㎡,北,1房间1卫,低楼层（24层）,4400
138,BJ2559437546467893248,整租·中冀大厦 4房间 南,亦庄开发区,亦庄,中冀大厦,94㎡,南,4房间2卫,高楼层（22层）,5300
139,BJ2571588877932568576,整租·中央公馆 4室2厅 南/北,亦庄开发区,亦庄,中央公馆,390㎡,南 北,4室2厅4卫,低楼层（3层）,30000
140,BJ2578304173854695424,整租·北京经开芯中心 4房间 南,亦庄开发区,亦庄,北京经开芯中心,120㎡,南,4房间1卫,中楼层（19层）,7000
141,BJ2515298354859081728,整租·林肯公园 1室1厅 北,亦庄开发区,亦庄,林肯公园,51㎡,北,1室1厅1卫,中楼层（24层）,6030
142,BJ2592102654168023040,整租·一世情园 3室2厅 南/北,亦庄开发区,马驹桥,一世情园,119㎡,南 北,3室2厅2卫,高楼层（5层）,4600
143,BJ2738384483005759488,整租·次渠南里 2室1厅 南/北,亦庄开发区,通州其它,次渠南里,108㎡,南 北,2室1厅1卫,高楼层（18层）,4700
144,BJ2593290195134849024,整租·莱茵河畔 2室2厅 南/北,亦庄开发区,亦庄,莱茵河畔,106㎡,南 北,2室2厅1卫,低楼层（5层）,6200
145,BJ2679563543149281280,合租·北京经开汀塘 4居室 东南卧,亦庄开发区,通州其它,北京经开汀塘,12㎡,东南,4居室,中楼层（17层）,1499
146,BJ2587478525082869760,整租·金地格林小镇 4室2厅 南/北,亦庄开发区,亦庄,金地格林小镇,175㎡,南 北,4室2厅2卫,中楼层（5层）,11000
147,BJ2679664062941904896,合租·次渠南里 4居室 南卧,亦庄开发区,通州其它,次渠南里,18㎡,南,4居室,高楼层（18层）,1599
148,BJ2653617544757788672,整租·林肯公园 5房间 西/北,亦庄开发区,亦庄,林肯公园,219㎡,西 北,5房间3卫,中楼层（24层）,19800
149,BJ2681265884021915648,合租·次渠南里 4居室 南卧,亦庄开发区,通州其它,次渠南里,15㎡,南,4居室,低楼层（16层）,1799
150,BJ2666385603511459840,整租·上海沙龙 2室1厅 南/北,亦庄开发区,亦庄,上海沙龙,96㎡,南 北,2室1厅1卫,低楼层（9层）,7200
151,BJ2679664062941904896,合租·次渠南里 4居室 南卧,亦庄开发区,通州其它,次渠南里,18㎡,南,4居室,高楼层（18层）,1599
152,BJ2670260964876107776,整租·上海沙龙 4室1厅 南/北,亦庄开发区,亦庄,上海沙龙,117㎡,南 北,4室1厅1卫,中楼层（9层）,8000
153,BJ2683351012856561664,合租·次渠南里 3居室 东南卧,亦庄开发区,通州其它,次渠南里,16㎡,东南,3居室,中楼层（18层）,1800
154,BJ2670780345447882752,整租·米兰天空 3室2厅 南/北,亦庄开发区,亦庄,米兰天空,152㎡,南 北,3室2厅2卫,高楼层（4层）,8500
155,BJ2683352868593352704,合租·次渠南里 3居室 西北卧,亦庄开发区,通州其它,次渠南里,15㎡,西北,3居室,中楼层（18层）,1500
156,BJ2670433229672292352,整租·新海南里 1室1厅 南/北,亦庄开发区,马驹桥,新海南里,67㎡,南 北,1室1厅1卫,高楼层（6层）,2900
157,BJ2670864223416369152,整租·浉城百丽 2室1厅 南/北,亦庄开发区,亦庄,浉城百丽,126㎡,南 北,2室1厅1卫,高楼层（4层）,7800
158,BJ2665129769838329856,整租·样本 4室2厅 南/北,亦庄开发区,马驹桥,样本,170㎡,南 北,4室2厅2卫,中楼层（5层）,7800
159,BJ2678083020199559168,整租·一栋洋房 4室2厅 南/北,亦庄开发区,亦庄,一栋洋房,205㎡,南 北,4室2厅3卫,低楼层（3层）,15000
160,BJ2647094722015281152,整租·贵园南里丙区 2室1厅 南/北,亦庄开发区,亦庄,贵园南里丙区,60㎡,南 北,2室1厅1卫,高楼层（6层）,4000
161,BJ2683325502051598336,合租·次渠南里 3居室 西南卧,亦庄开发区,通州其它,次渠南里,15㎡,西南,3居室,高楼层（18层）,1700
162,BJ2644196302040072192,整租·通泰国际公馆 1室0厅 南,亦庄开发区,亦庄,通泰国际公馆,53㎡,南,1室0厅1卫,高楼层（14层）,3700
163,BJ2682638836596473856,整租·次渠南里 1室1厅 南,亦庄开发区,通州其它,次渠南里,58㎡,南,1室1厅1卫,中楼层（18层）,3300
164,BJ2658614989874528256,整租·林肯公寓 3房间 西北,亦庄开发区,亦庄,林肯公寓,58㎡,西北,3房间2卫,高楼层（9层）,6500
165,BJ2724684988921954304,整租·北京经开芯中心 1室1厅 西南,亦庄开发区,亦庄,北京经开芯中心,90㎡,西南,1室1厅1卫,高楼层（19层）,5600
166,BJ2726112031785885696,整租·国锐金嵿 5房间 南/北,亦庄开发区,亦庄,国锐金嵿,144㎡,南 北,5房间2卫,低楼层（36层）,14500
167,BJ2728121029724741632,整租·瀛海庄园 4室2厅 南/北,亦庄开发区,亦庄开发区其它,瀛海庄园,334㎡,南 北,4室2厅3卫,中楼层（5层）,28000
168,BJ2725206283228545024,整租·悦廷 2房间 复式 南/北,亦庄开发区,亦庄开发区其它,悦廷,52㎡,南 北,2房间1卫,中楼层（4层）,6000
169,BJ2711735801749700608,整租·国锐金嵿 6房间 东/南,亦庄开发区,亦庄,国锐金嵿,272㎡,东 南,6房间4卫,高楼层（22层）,25000
170,BJ2726152850475319296,整租·国锐金嵿 3房间 南/北,亦庄开发区,亦庄,国锐金嵿,99㎡,南 北,3房间1卫,低楼层（36层）,9300
171,BJ2683329010343354368,合租·次渠南里 3居室 东南卧,亦庄开发区,通州其它,次渠南里,25㎡,东南,3居室,高楼层（18层）,1800
172,BJ2726178704928808960,整租·林肯公园 3房间 跃层 北,亦庄开发区,亦庄,林肯公园,50㎡,北,3房间1卫,高楼层（24层）,7200
173,BJ2679561697261527040,合租·北京经开汀塘 4居室 南卧,亦庄开发区,通州其它,北京经开汀塘,12㎡,南,4居室,中楼层（17层）,1699
174,BJ2729520332133105664,整租·林肯公园 2室1厅 南/西,亦庄开发区,亦庄,林肯公园,92㎡,南 西,2室1厅1卫,低楼层（24层）,7500
175,BJ2681052858417152000,整租·次渠南里 1室1厅 南,亦庄开发区,通州其它,次渠南里,58㎡,南,1室1厅1卫,低楼层（18层）,4000
176,BJ2728072335373910016,整租·林肯时代 3房间 东,亦庄开发区,亦庄,林肯时代,103㎡,东,3房间2卫,高楼层（16层）,10500
