,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
41,BJ2652909968465854464,整租·金地未未来 4房间 LOFT 南,顺义,顺义其它,金地未未来,59㎡,南,4房间2卫,中楼层（10层）,4400
42,BJ2729750155950825472,整租·港馨家园西区 2室1厅 南/北,顺义,顺义城,港馨家园西区,90㎡,南 北,2室1厅1卫,中楼层（5层）,3000
43,BJ2707755275838038016,合租·莲竹花园 4居室 北卧,顺义,中央别墅区,莲竹花园,15㎡,北,4居室,高楼层（6层）,1900
44,BJ2729694259635822592,整租·佳和宜园 3室1厅 南/北,顺义,马坡,佳和宜园,91㎡,南 北,3室1厅1卫,高楼层（6层）,3500
45,BJ2729752161566334976,整租·仁和花园一区 3室1厅 南/北,顺义,顺义城,仁和花园一区,114㎡,南 北,3室1厅1卫,中楼层（13层）,4500
46,BJ2728779092114538496,整租·宏远临空总部港 2室1厅 南,顺义,顺义其它,宏远临空总部港,79㎡,南,2室1厅1卫,中楼层（13层）,3800
47,BJ2728899351223992320,整租·望潮家园 2室1厅 南,顺义,顺义城,望潮家园,99㎡,南,2室1厅1卫,中楼层（18层）,3600
48,BJ2728788304325001216,整租·绿地启航国际南区 1房间 南,顺义,后沙峪,绿地启航国际南区,41㎡,南,1房间1卫,高楼层（12层）,3400
49,BJ2730375910279610368,整租·裕龙西区 3室1厅 南/北,顺义,顺义城,裕龙西区,90㎡,南 北,3室1厅1卫,低楼层（6层）,3800
50,BJ2730427925219786752,整租·前进花园一区 2室1厅 南/北,顺义,顺义城,前进花园一区,83㎡,南 北,2室1厅1卫,高楼层（6层）,3200
51,BJ2726909198351998976,合租·翠竹新村 4居室 北卧,顺义,中央别墅区,翠竹新村,17㎡,北,4居室,中楼层（11层）,1700
52,BJ2730494031116107776,整租·北京苏活二区 3房间 南,顺义,顺义其它,北京苏活二区,67㎡,南,3房间2卫,低楼层（9层）,4100
53,BJ2736150883459923968,整租·旭辉26街区 3室2厅 LOFT 南,顺义,顺义其它,旭辉26街区,60㎡,南,3室2厅2卫,高楼层（5层）,4900
54,BJ2730450863432155136,整租·东亚首航国际 1室0厅 南,顺义,顺义其它,东亚首航国际,38㎡,南,1室0厅1卫,低楼层（9层）,2300
55,BJ2736263255139303424,整租·旭辉26街区 3房间 复式 东,顺义,顺义其它,旭辉26街区,40㎡,东,3房间2卫,高楼层（10层）,4100
56,BJ2728984237058564096,整租·顺鑫澜庭 2室1厅 南/北,顺义,顺义其它,顺鑫澜庭,85㎡,南 北,2室1厅1卫,中楼层（6层）,2800
57,BJ2737618057030803456,合租·天竺花园 5居室 北卧,顺义,天竺,天竺花园,14㎡,北,5居室,高楼层（7层）,1300
58,BJ2729040420029349888,整租·国兴城 2室2厅 南,顺义,后沙峪,国兴城,91㎡,南,2室2厅2卫,中楼层（13层）,5500
59,BJ2736086559093686272,整租·旭辉26街区 1室2厅 LOFT 东,顺义,顺义其它,旭辉26街区,40㎡,东,1室2厅1卫,高楼层（9层）,4000
60,BJ2726853508648140800,整租·东兴二区 2室1厅 东南/北,顺义,顺义城,东兴二区,85㎡,东南 北,2室1厅1卫,中楼层（6层）,3400
61,BJ2695446949292670976,合租·莲竹花园 4居室 北卧,顺义,中央别墅区,莲竹花园,11㎡,北,4居室,高楼层（6层）,1900
62,BJ2726849505587896320,整租·龙泉苑小区 2室2厅 南/北,顺义,顺义城,龙泉苑小区,97㎡,南 北,2室2厅1卫,高楼层（11层）,4700
63,BJ2704986086261923840,合租·京奥港枫泉花园 3居室 北卧,顺义,中央别墅区,京奥港枫泉花园,17㎡,北,3居室,中楼层（16层）,1800
64,BJ2726918791581155328,整租·龙府花园 2室1厅 南/北,顺义,顺义城,龙府花园,78㎡,南 北,2室1厅1卫,低楼层（6层）,3700
65,BJ2707755275838038016,合租·莲竹花园 4居室 北卧,顺义,中央别墅区,莲竹花园,15㎡,北,4居室,高楼层（6层）,1900
66,BJ2726777324056870912,整租·空港吉祥花园 2室1厅 南/北,顺义,后沙峪,空港吉祥花园,88㎡,南 北,2室1厅1卫,低楼层（9层）,6000
67,BJ2726949201014964224,整租·阿凯笛亚庄园 4室2厅 南/北,顺义,后沙峪,阿凯笛亚庄园,226㎡,南 北,4室2厅3卫,中楼层（7层）,18000
68,BJ2727459439413575680,整租·裕龙三区 2室1厅 南/北,顺义,顺义城,裕龙三区,96㎡,南 北,2室1厅1卫,低楼层（18层）,4100
69,BJ2727423378406785024,整租·万科四季花城 3室1厅 南/北,顺义,顺义城,万科四季花城,118㎡,南 北,3室1厅1卫,中楼层（11层）,6400
70,BJ2727435503250456576,整租·香悦四季 3室2厅 南/北,顺义,马坡,香悦四季,95㎡,南 北,3室2厅2卫,中楼层（11层）,4400
71,BJ2695445973228339200,合租·莲竹花园 3居室 南卧,顺义,中央别墅区,莲竹花园,18㎡,南,3居室,高楼层（6层）,2200
72,BJ2727388432228679680,整租·金地未未来 1室1厅 西,顺义,顺义其它,金地未未来,42㎡,西,1室1厅1卫,低楼层（10层）,3000
73,BJ2691126865036853248,整租·旭辉26街区 3室2厅 LOFT 北,顺义,顺义其它,旭辉26街区,60㎡,北,3室2厅2卫,低楼层（9层）,5100
74,BJ2727411796548780032,整租·建新北区 2室1厅 南/北,顺义,顺义城,建新北区,56㎡,南 北,2室1厅1卫,中楼层（5层）,3400
75,BJ2727635259981037568,整租·吉祥雅筑 2室1厅 东,顺义,后沙峪,吉祥雅筑,79㎡,东,2室1厅1卫,低楼层（14层）,5000
76,BJ2727566182680109056,整租·前进花园石门苑 2室1厅 南/北,顺义,顺义城,前进花园石门苑,85㎡,南 北,2室1厅1卫,高楼层（6层）,4100
77,BJ2726168174599864320,整租·裕龙四区 2室1厅 南/北,顺义,顺义城,裕龙四区,71㎡,南 北,2室1厅1卫,高楼层（6层）,2900
78,BJ2726032120899715072,整租·裕龙三区 2室1厅 南/北,顺义,顺义城,裕龙三区,70㎡,南 北,2室1厅1卫,高楼层（6层）,2800
79,BJ2726037161060614144,整租·东兴一区 2室1厅 南/北,顺义,顺义城,东兴一区,81㎡,南 北,2室1厅1卫,低楼层（6层）,3600
80,BJ2727526039961214976,整租·滨河小区 2室1厅 南/北,顺义,顺义城,滨河小区,85㎡,南 北,2室1厅1卫,中楼层（5层）,3200
81,BJ2695446067088474112,合租·莲竹花园 3居室 北卧,顺义,中央别墅区,莲竹花园,18㎡,北,3居室,高楼层（6层）,2100
82,BJ2727710761085304832,整租·石园东区 2室1厅 南/北,顺义,顺义城,石园东区,73㎡,南 北,2室1厅1卫,中楼层（6层）,3300
83,BJ2698531413284110336,合租·莲竹花园 4居室 北卧,顺义,中央别墅区,莲竹花园,17㎡,北,4居室,中楼层（6层）,1850
84,BJ2727635321872728064,整租·香花畦家园 2室2厅 南/北,顺义,后沙峪,香花畦家园,118㎡,南 北,2室2厅2卫,中楼层（10层）,7000
85,BJ2699765482596343808,合租·莲竹花园 4居室 南卧,顺义,中央别墅区,莲竹花园,15㎡,南,4居室,高楼层（6层）,1900
86,BJ2727562938335633408,整租·双兴北区 1室1厅 南/北,顺义,顺义城,双兴北区,69㎡,南 北,1室1厅1卫,高楼层（6层）,3200
87,BJ2726909198351998976,合租·翠竹新村 4居室 北卧,顺义,中央别墅区,翠竹新村,17㎡,北,4居室,中楼层（11层）,1700
88,BJ2727627158859292672,整租·炫立方 3房间 东,顺义,顺义其它,炫立方,45㎡,东,3房间1卫,高楼层（15层）,3500
89,BJ2543976302525300736,整租·国门智慧城 3室2厅 LOFT 南,顺义,后沙峪,国门智慧城,120㎡,南,3室2厅2卫,中楼层（9层）,5800
90,BJ2726638429906403328,整租·江山赋 3室2厅 南/北,顺义,后沙峪,江山赋,89㎡,南 北,3室2厅3卫,低楼层（10层）,15000
91,BJ2679468067234791424,合租·莲竹花园 4居室 南卧,顺义,中央别墅区,莲竹花园,21㎡,南,4居室,高楼层（6层）,2100
92,BJ2725192836591910912,整租·国兴城 4房间 西南,顺义,后沙峪,国兴城,138㎡,西南,4房间2卫,中楼层（10层）,6000
93,BJ2684112801475338240,整租·空港国际 1室1厅 东,顺义,顺义其它,空港国际,53㎡,东,1室1厅1卫,中楼层（14层）,3300
94,BJ2724722760029831168,整租·裕龙一区 3室1厅 南/北,顺义,顺义城,裕龙一区,101㎡,南 北,3室1厅1卫,高楼层（6层）,3700
95,BJ2677378031047147520,整租·旭辉26街区 1室1厅 LOFT 北,顺义,顺义其它,旭辉26街区,27㎡,北,1室1厅1卫,中楼层（9层）,3200
96,BJ2725166942167244800,整租·清岚花园回民营一区 4室2厅 南/北,顺义,后沙峪,清岚花园回民营一区,136㎡,南 北,4室2厅2卫,高楼层（6层）,6800
97,BJ2724743901864009728,整租·建新南区 3室1厅 南/北,顺义,顺义城,建新南区,82㎡,南 北,3室1厅1卫,低楼层（6层）,3800
98,BJ2724765501799530496,整租·空港吉祥花园 3室1厅 南/北,顺义,后沙峪,空港吉祥花园,95㎡,南 北,3室1厅1卫,高楼层（11层）,7000
99,BJ2724688522698571776,整租·万通天竺新新家园 3室2厅 南/北,顺义,天竺,万通天竺新新家园,121㎡,南 北,3室2厅1卫,中楼层（14层）,13000
100,BJ2724689269846179840,整租·仓上小区 2室1厅 南/北,顺义,顺义城,仓上小区,76㎡,南 北,2室1厅1卫,高楼层（6层）,2920
101,BJ2680436866742239232,合租·莲竹花园 3居室 北卧,顺义,中央别墅区,莲竹花园,15㎡,北,3居室,高楼层（6层）,2100
102,BJ2724714820707287040,整租·前进花园石门苑 3室1厅 南/北,顺义,顺义城,前进花园石门苑,92㎡,南 北,3室1厅1卫,低楼层（6层）,4800
103,BJ2680436819128500224,合租·莲竹花园 3居室 南卧,顺义,中央别墅区,莲竹花园,15㎡,南,3居室,高楼层（6层）,2200
104,BJ2724743627472912384,整租·前进花园一区 3室1厅 南/北,顺义,顺义城,前进花园一区,80㎡,南 北,3室1厅1卫,中楼层（6层）,3700
105,BJ2726682992180199424,整租·仓上小区 2室1厅 南/北,顺义,顺义城,仓上小区,80㎡,南 北,2室1厅1卫,高楼层（6层）,3500
106,BJ2726706969246711808,整租·鲁能7号院颐景溪园 3室2厅 南/北,顺义,马坡,鲁能7号院颐景溪园,135㎡,南 北,3室2厅2卫,低楼层（11层）,6500
107,BJ2726756018989580288,整租·馨港庄园三区 2室1厅 南/北,顺义,李桥,馨港庄园三区,85㎡,南 北,2室1厅1卫,高楼层（6层）,3300
108,BJ2726873845553709056,整租·IDCITY艾迪城 3房间 西,顺义,后沙峪,IDCITY艾迪城,64㎡,西,3房间2卫,中楼层（9层）,6200
109,BJ2726902429818814464,整租·石园北区 2室1厅 南/北,顺义,顺义城,石园北区,92㎡,南 北,2室1厅1卫,中楼层（6层）,3300
110,BJ2725277446005342208,整租·金汉绿港五区 2室1厅 东南/北,顺义,顺义城,金汉绿港五区,77㎡,东南 北,2室1厅1卫,低楼层（18层）,4500
111,BJ2684615696377184256,整租·空港国际 1室1厅 西,顺义,顺义其它,空港国际,53㎡,西,1室1厅1卫,低楼层（14层）,3300
112,BJ2725425279819587584,整租·吉祥雅筑 2室1厅 东南/北,顺义,后沙峪,吉祥雅筑,85㎡,东南 北,2室1厅1卫,低楼层（14层）,4500
113,BJ2684536066769428480,合租·空港吉祥花园 4居室 北卧,顺义,后沙峪,空港吉祥花园,16㎡,北,4居室,高楼层（10层）,1700
114,BJ2725276669346070528,整租·前进花园一区 3室2厅 南/北,顺义,顺义城,前进花园一区,122㎡,南 北,3室2厅2卫,中楼层（6层）,4300
115,BJ2684825122648358912,整租·空港国际 2室1厅 西,顺义,顺义其它,空港国际,73㎡,西,2室1厅1卫,低楼层（14层）,4000
116,BJ2725439082334797824,整租·胜利小区 1室1厅 南/北,顺义,顺义城,胜利小区,45㎡,南 北,1室1厅1卫,低楼层（6层）,3200
117,BJ2684063386895400960,整租·金地未未来 3室1厅 LOFT 南,顺义,顺义其它,金地未未来,60㎡,南,3室1厅1卫,高楼层（10层）,4400
118,BJ2725257151370240000,整租·新马家园 2室1厅 南/北,顺义,马坡,新马家园,82㎡,南 北,2室1厅1卫,高楼层（28层）,3200
119,BJ2684788152417394688,整租·金地未未来 3室1厅 LOFT 南,顺义,顺义其它,金地未未来,60㎡,南,3室1厅2卫,中楼层（10层）,4300
120,BJ2734025622610788352,整租·东方太阳城 3室2厅 南/北,顺义,顺义其它,东方太阳城,140㎡,南 北,3室2厅2卫,高楼层（6层）,3600
121,BJ2734027249480376320,整租·旭辉26街区 3室1厅 南,顺义,顺义其它,旭辉26街区,59㎡,南,3室1厅2卫,低楼层（21层）,5200
122,BJ2734122955042209792,整租·金宝城北区 2室1厅 南/北,顺义,马坡,金宝城北区,100㎡,南 北,2室1厅1卫,低楼层（14层）,3600
123,BJ2734577779806322688,整租·红杉一品 2室1厅 南/北,顺义,顺义城,红杉一品,80㎡,南 北,2室1厅1卫,高楼层（18层）,3600
124,BJ2733400763991859200,整租·香悦四季 3室1厅 南/北,顺义,马坡,香悦四季,115㎡,南 北,3室1厅2卫,低楼层（11层）,5000
125,BJ2733396852426162176,整租·鲁能7号院颐景溪园 3室2厅 南/北,顺义,马坡,鲁能7号院颐景溪园,135㎡,南 北,3室2厅2卫,中楼层（11层）,6500
126,BJ2733961115682734080,整租·怡馨家园 3室1厅 南/北,顺义,顺义城,怡馨家园,118㎡,南 北,3室1厅1卫,中楼层（18层）,5000
127,BJ2734046037605097472,整租·佳和宜园 3室1厅 南/北,顺义,马坡,佳和宜园,91㎡,南 北,3室1厅1卫,低楼层（6层）,3300
128,BJ2734190900921516032,整租·智地香蜜湾 4房间 西/北,顺义,后沙峪,智地香蜜湾,66㎡,西 北,4房间2卫,中楼层（8层）,6500
129,BJ2734624695042179072,整租·金地中央世家 5房间 东/西/北,顺义,后沙峪,金地中央世家,66㎡,东 西 北,5房间2卫,高楼层（9层）,5600
130,BJ2734709964546785280,整租·旭辉26街区 2房间 东/西,顺义,顺义其它,旭辉26街区,44㎡,东 西,2房间1卫,低楼层（9层）,3800
131,BJ2734650005318279168,整租·水木兰亭三期 3室2厅 南/北,顺义,中央别墅区,水木兰亭三期,155㎡,南 北,3室2厅2卫,高楼层（10层）,20000
132,BJ2734726717343006720,整租·石园北区 2室1厅 南/北,顺义,顺义城,石园北区,72㎡,南 北,2室1厅1卫,中楼层（6层）,3500
133,BJ2734815723393662976,整租·莫奈花园 8室2厅 南/北,顺义,后沙峪,莫奈花园,342㎡,南 北,8室2厅3卫,低楼层（4层）,40000
134,BJ2734557346196881408,整租·怡馨家园 1室0厅 南,顺义,顺义城,怡馨家园,42㎡,南,1室0厅1卫,低楼层（18层）,3000
135,BJ2734678734849179648,整租·IDCITY艾迪城 3房间 西,顺义,后沙峪,IDCITY艾迪城,65㎡,西,3房间2卫,中楼层（9层）,10000
136,BJ2734635587088171008,整租·南竺园 2室1厅 南/北,顺义,首都机场,南竺园,79㎡,南 北,2室1厅1卫,低楼层（6层）,4200
137,BJ2734685884434882560,整租·幸福东区 1室1厅 南/北,顺义,顺义城,幸福东区,60㎡,南 北,1室1厅1卫,中楼层（6层）,3600
138,BJ2734709305839460352,整租·西辛北区 2室1厅 南/北,顺义,顺义城,西辛北区,89㎡,南 北,2室1厅1卫,高楼层（6层）,3600
139,BJ2733925126440755200,整租·滨河小区 2室1厅 南/北,顺义,顺义城,滨河小区,79㎡,南 北,2室1厅1卫,低楼层（6层）,2800
140,BJ2733906676813414400,整租·龙湖香醍漫步四区南区 3室2厅 南/北,顺义,马坡,龙湖香醍漫步四区南区,135㎡,南 北,3室2厅2卫,中楼层（8层）,4900
141,BJ2734214715600814080,整租·建新北区 2室1厅 南,顺义,顺义城,建新北区,58㎡,南,2室1厅1卫,高楼层（5层）,3150
142,BJ2734074609497817088,整租·西辛南区 2室1厅 南/北,顺义,顺义城,西辛南区,80㎡,南 北,2室1厅1卫,低楼层（5层）,4000
143,BJ2734598131232030720,整租·水色时光五区 3室2厅 南/北,顺义,顺义其它,水色时光五区,135㎡,南 北,3室2厅2卫,中楼层（11层）,3800
144,BJ2734774154812735488,整租·国门智慧城 2房间 南,顺义,后沙峪,国门智慧城,54㎡,南,2房间1卫,低楼层（9层）,4300
145,BJ2734734899792846848,整租·前进花园石门苑 3室0厅 南/北,顺义,顺义城,前进花园石门苑,86㎡,南 北,3室0厅1卫,高楼层（6层）,4000
146,BJ2734844686438514688,整租·西辛南区 3室1厅 南/北,顺义,顺义城,西辛南区,97㎡,南 北,3室1厅2卫,高楼层（6层）,4500
147,BJ2734034527629615104,整租·建新南区 2室1厅 南/北,顺义,顺义城,建新南区,72㎡,南 北,2室1厅1卫,高楼层（6层）,3400
148,BJ2734056767146434560,整租·广厦鑫苑 3室2厅 南/北,顺义,顺义城,广厦鑫苑,128㎡,南 北,3室2厅2卫,低楼层（18层）,4800
149,BJ2734833003146002432,整租·幸福东区 2室1厅 南/北,顺义,顺义城,幸福东区,64㎡,南 北,2室1厅1卫,高楼层（6层）,3300
150,BJ2603719715793158144,整租·裕龙六区 3室2厅 南/北,顺义,顺义城,裕龙六区,117㎡,南 北,3室2厅1卫,高楼层（6层）,3500
151,BJ2726909198351998976,合租·翠竹新村 4居室 北卧,顺义,中央别墅区,翠竹新村,17㎡,北,4居室,中楼层（11层）,1700
152,BJ2601426778572996608,整租·江山赋 4室2厅 南/北,顺义,后沙峪,江山赋,155㎡,南 北,4室2厅3卫,中楼层（5层）,19600
153,BJ2737618056300994560,合租·天竺花园 5居室 北卧,顺义,天竺,天竺花园,15㎡,北,5居室,高楼层（7层）,1500
154,BJ2598464348083200000,整租·裕祥花园 3室1厅 南/北,顺义,后沙峪,裕祥花园,90㎡,南 北,3室1厅1卫,高楼层（6层）,3800
155,BJ2738185046904283136,合租·翠竹新村 4居室 南卧,顺义,中央别墅区,翠竹新村,18㎡,南,4居室,高楼层（11层）,1900
156,BJ2600102104710250496,整租·米兰花园 2室1厅 东/西,顺义,中央别墅区,米兰花园,101㎡,东 西,2室1厅1卫,低楼层（12层）,6000
157,BJ2600693224280694784,整租·龙湖香醍漫步一区 2室1厅 南/北,顺义,马坡,龙湖香醍漫步一区,90㎡,南 北,2室1厅1卫,中楼层（6层）,4500
158,BJ2596285362703695872,整租·米兰花园 4室1厅 南/北,顺义,中央别墅区,米兰花园,185㎡,南 北,4室1厅2卫,中楼层（9层）,13500
159,BJ2594905994581000192,整租·双裕小区 2室1厅 南/北,顺义,后沙峪,双裕小区,72㎡,南 北,2室1厅1卫,高楼层（6层）,4100
160,BJ2596142218523705344,整租·前进花园一区 2室1厅 南/北,顺义,顺义城,前进花园一区,77㎡,南 北,2室1厅1卫,高楼层（6层）,3800
161,BJ2738231981107322880,合租·天竺花园 4居室 北卧,顺义,天竺,天竺花园,12㎡,北,4居室,中楼层（14层）,1900
162,BJ2599288519558176768,整租·裕龙三区 3室1厅 南/北,顺义,顺义城,裕龙三区,85㎡,南 北,3室1厅1卫,高楼层（6层）,3000
163,BJ2738434634257014784,合租·空港吉祥花园 4居室 北卧,顺义,后沙峪,空港吉祥花园,12㎡,北,4居室,中楼层（11层）,1700
164,BJ2600012374563880960,整租·裕龙四区 4室1厅 南/北,顺义,顺义城,裕龙四区,104㎡,南 北,4室1厅1卫,高楼层（6层）,3600
165,BJ2601210596855136256,整租·尚峯壹號 3房间 南,顺义,顺义其它,尚峯壹號,107㎡,南,3房间1卫,低楼层（17层）,5400
166,BJ2604261330269503488,整租·江山赋 3室2厅 南/北,顺义,后沙峪,江山赋,114㎡,南 北,3室2厅2卫,低楼层（9层）,10500
167,BJ2605557643095580672,整租·中海国际公馆 1室1厅 东北,顺义,顺义其它,中海国际公馆,60㎡,东北,1室1厅1卫,低楼层（6层）,3300
168,BJ2609182305733836800,整租·西辛南区 2室1厅 南/北,顺义,顺义城,西辛南区,81㎡,南 北,2室1厅2卫,高楼层（6层）,3750
169,BJ2600095172616527872,整租·首创禧瑞墅 4室3厅 南/北,顺义,顺义其它,首创禧瑞墅,159㎡,南 北,4室3厅3卫,中楼层（5层）,49800
170,BJ2611520733528203264,整租·义宾北区 1室1厅 南/北,顺义,顺义城,义宾北区,60㎡,南 北,1室1厅1卫,中楼层（6层）,3200
171,BJ2726134960736960512,整租·前进花园石门苑 2室1厅 南/北,顺义,顺义城,前进花园石门苑,70㎡,南 北,2室1厅1卫,中楼层（6层）,3700
172,BJ2725167832794415104,整租·仁和花园二区 2室1厅 南/北,顺义,顺义城,仁和花园二区,90㎡,南 北,2室1厅1卫,低楼层（18层）,3300
173,BJ2726639019827142656,整租·万科城市花园 3室2厅 南/北,顺义,后沙峪,万科城市花园,150㎡,南 北,3室2厅2卫,高楼层（11层）,9300
174,BJ2727357369356132352,整租·仓上小区 2室1厅 南/北,顺义,顺义城,仓上小区,64㎡,南 北,2室1厅1卫,高楼层（6层）,2700
175,BJ2727467634387337216,整租·石园北区 3室1厅 南/北,顺义,顺义城,石园北区,86㎡,南 北,3室1厅1卫,高楼层（6层）,3300
176,BJ2726207448124751872,整租·石园南区 3室1厅 南/北,顺义,顺义城,石园南区,161㎡,南 北,3室1厅2卫,高楼层（16层）,6600
177,BJ2726193940612259840,整租·东方太阳城 3室2厅 南/北,顺义,顺义其它,东方太阳城,133㎡,南 北,3室2厅2卫,中楼层（6层）,6000
178,BJ2728344198976634880,整租·旭辉26街区 4房间 南,顺义,顺义其它,旭辉26街区,63㎡,南,4房间2卫,低楼层（9层）,5000
