,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
0,BJ2731131441239818240,整租·广安﹒康馨家园 2室1厅 南,丰台,青塔,广安﹒康馨家园,72㎡,南,2室1厅1卫,中楼层（34层）,4700
1,BJ2691966510524022784,合租·德鑫家园 3居室 北卧,丰台,新宫,德鑫家园,8㎡,北,3居室,低楼层（6层）,2130
2,BJ2731802042913005568,整租·马公庄 1室1厅 南,丰台,木樨园,马公庄,42㎡,南,1室1厅1卫,高楼层（6层）,3700
3,BJ2697035619032637440,合租·御槐园 3居室 南卧,丰台,新宫,御槐园,12㎡,南,3居室,低楼层（20层）,2460
4,BJ2732580199417266176,整租·公园懿府 1室1厅 东/西,丰台,新宫,公园懿府,55㎡,东 西,1室1厅1卫,中楼层（13层）,4000
5,BJ2697035618352889856,合租·御槐园 3居室 北卧,丰台,新宫,御槐园,8㎡,北,3居室,低楼层（20层）,2130
6,BJ2732394812052340736,整租·南庭新苑南区 2室1厅 南,丰台,新宫,南庭新苑南区,58㎡,南,2室1厅1卫,低楼层（15层）,4500
7,BJ2732539117576658944,整租·宜兰园 2室1厅 南/北,丰台,花乡,宜兰园,92㎡,南 北,2室1厅1卫,高楼层（6层）,4800
8,BJ2732031647897108480,整租·锦苑A区 1室1厅 南,丰台,和义,锦苑A区,69㎡,南,1室1厅1卫,低楼层（18层）,4300
9,BJ2732509512912076800,整租·东亚三环 1房间 北,丰台,马家堡,东亚三环,54㎡,北,1房间1卫,高楼层（21层）,4800
10,BJ2731840423940603904,整租·春园 2室1厅 东/南,丰台,青塔,春园,66㎡,东 南,2室1厅1卫,高楼层（24层）,4800
11,BJ2691966503049232384,合租·德鑫家园 3居室 南卧,丰台,新宫,德鑫家园,12㎡,南,3居室,中楼层（16层）,2430
12,BJ2732491363831783424,整租·西罗园一区 1室1厅 南,丰台,西罗园,西罗园一区,48㎡,南,1室1厅1卫,低楼层（6层）,4500
13,BJ2691966505473810432,合租·德鑫家园 3居室 南卧,丰台,新宫,德鑫家园,14㎡,南,3居室,中楼层（16层）,2460
14,BJ2732678631226097664,整租·长安新城 1室1厅 南,丰台,青塔,长安新城,73㎡,南,1室1厅1卫,低楼层（28层）,4900
15,BJ2733156565774778368,整租·东高地 2室1厅 南/北,丰台,和义,东高地,60㎡,南 北,2室1厅1卫,高楼层（6层）,3000
16,BJ2733146333350739968,整租·晓月新苑 1室0厅 西,丰台,卢沟桥,晓月新苑,48㎡,西,1室0厅1卫,中楼层（22层）,3200
17,BJ2733252381092347904,整租·御景春天A区 1室1厅 西,丰台,科技园区,御景春天A区,49㎡,西,1室1厅1卫,低楼层（25层）,4200
18,BJ2733450893877059584,整租·东安街头条 1室1厅 西,丰台,北大地,东安街头条,55㎡,西,1室1厅1卫,高楼层（6层）,4000
19,BJ2733398469715959808,整租·南庭新苑南区 2室1厅 南,丰台,新宫,南庭新苑南区,59㎡,南,2室1厅1卫,中楼层（16层）,4500
20,BJ2733926003100622848,整租·珠江骏景北区 1室0厅 北,丰台,大红门,珠江骏景北区,51㎡,北,1室0厅1卫,中楼层（18层）,5000
