,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
21,BJ2731214002876596224,整租·艾瑟顿 1室1厅 东,海淀,苏州桥,艾瑟顿,76㎡,东,1室1厅1卫,低楼层（25层）,9000
22,BJ2665253674074243072,整租·颐和园宿舍 3室1厅 东南/北,海淀,颐和园,颐和园宿舍,66㎡,东南 北,3室1厅1卫,高楼层（3层）,8000
23,BJ2731913872016408576,整租·北洼西里 2室1厅 西北,海淀,紫竹桥,北洼西里,60㎡,西北,2室1厅1卫,高楼层（18层）,7500
24,BJ2665059846386360320,整租·西三环北路82号院 2室1厅 南/北,海淀,甘家口,西三环北路82号院,55㎡,南 北,2室1厅1卫,低楼层（6层）,7800
25,BJ2733328635326382080,整租·有色金属院 2室0厅 南,海淀,军博,有色金属院,57㎡,南,2室0厅1卫,中楼层（16层）,8200
26,BJ2657901889676648448,整租·望塔园 2室2厅 南/西/北,海淀,四季青,望塔园,110㎡,南 西 北,2室2厅1卫,中楼层（17层）,12500
27,BJ2625924052904321024,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,56㎡,南,2室1厅1卫,中楼层（16层）,7999
28,BJ2669362436158521344,整租·新兴年代 3室1厅 南/北,海淀,五棵松,新兴年代,137㎡,南 北,3室1厅2卫,中楼层（21层）,12000
29,BJ2636845551336816640,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,58㎡,南,2室1厅1卫,低楼层（16层）,7999
30,BJ2733108747554521088,整租·新华联国际 5房间 南/北,海淀,公主坟,新华联国际,171㎡,南 北,5房间3卫,高楼层（23层）,28000
31,BJ2670254089740763136,整租·纽约客 1室1厅 LOFT 东,海淀,苏州桥,纽约客,52㎡,东,1室1厅1卫,高楼层（16层）,9200
32,BJ2732740767155232768,整租·玉海园五里 3室2厅 南/北,海淀,玉泉路,玉海园五里,132㎡,南 北,3室2厅2卫,高楼层（6层）,9500
33,BJ2585501666409725952,整租·复兴路30号院 3室1厅 南,海淀,五棵松,复兴路30号院,75㎡,南,3室1厅1卫,高楼层（16层）,9499
34,BJ2733194190501715968,整租·知春里 3室1厅 南/北,海淀,双榆树,知春里,74㎡,南 北,3室1厅1卫,低楼层（6层）,12800
35,BJ2585497593304334336,整租·太月园 2室1厅 西,海淀,知春路,太月园,76㎡,西,2室1厅1卫,低楼层（26层）,11490
36,BJ2733213436652822528,整租·翠微路甲10号院 3房间 北,海淀,公主坟,翠微路甲10号院,52㎡,北,3房间1卫,低楼层（6层）,13000
37,BJ2734037552427712512,整租·香麓雅庭 5房间 南,海淀,海淀北部新区,香麓雅庭,114㎡,南,5房间1卫,高楼层（7层）,8500
38,BJ2734038446275837952,整租·领秀新硅谷1号院 2室1厅 南/北,海淀,西二旗,领秀新硅谷1号院,95㎡,南 北,2室1厅1卫,低楼层（15层）,9100
39,BJ2733344837603426304,整租·汇新家园 2室1厅 南,海淀,万柳,汇新家园,109㎡,南,2室1厅1卫,中楼层（16层）,13500
40,BJ2733324778244153344,整租·远大园六区 2室2厅 西南,海淀,世纪城,远大园六区,113㎡,西南,2室2厅1卫,低楼层（16层）,13000
41,BJ2585474022095454208,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,58㎡,南,2室1厅1卫,中楼层（16层）,7999
42,BJ2734091778998140928,整租·北太平路甲18号 3室2厅 东,海淀,玉泉路,北太平路甲18号,122㎡,东,3室2厅2卫,低楼层（20层）,11000
43,BJ2585453626344611840,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,58㎡,南,2室1厅1卫,高楼层（16层）,7499
44,BJ2734048887986716672,整租·定慧东里 3室1厅 南,海淀,定慧寺,定慧东里,141㎡,南,3室1厅2卫,高楼层（16层）,12600
45,BJ2733962993120854016,整租·汤泉逸墅 3室2厅 南/北,海淀,四季青,汤泉逸墅,168㎡,南 北,3室2厅2卫,中楼层（10层）,20000
46,BJ2734071274564493312,整租·晴雪园 4室2厅 南/北,海淀,世纪城,晴雪园,218㎡,南 北,4室2厅2卫,低楼层（12层）,22000
47,BJ2733977747382091776,整租·阜光里小区 3室1厅 南/北,海淀,甘家口,阜光里小区,83㎡,南 北,3室1厅1卫,中楼层（6层）,8500
48,BJ2733974465842257920,整租·芙蓉里 3室1厅 南,海淀,圆明园,芙蓉里,95㎡,南,3室1厅1卫,中楼层（6层）,15000
49,BJ2733451325210624000,整租·上地南路6号院 2室2厅 南/北,海淀,上地,上地南路6号院,88㎡,南 北,2室2厅1卫,低楼层（7层）,8900
50,BJ2733983447474511872,整租·依斯特大厦 3房间 北,海淀,四季青,依斯特大厦,93㎡,北,3房间0卫,中楼层（17层）,26000
51,BJ2585425282052145152,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,58㎡,南,2室1厅1卫,中楼层（16层）,7799
52,BJ2726055653771575296,整租·钻河公馆 4房间 西,海淀,西直门,钻河公馆,57㎡,西,4房间2卫,低楼层（25层）,11000
53,BJ2585501665956470784,整租·复兴路30号院 3室1厅 南,海淀,五棵松,复兴路30号院,75㎡,南,3室1厅1卫,高楼层（16层）,9499
54,BJ2726186903140573184,整租·盛今佳园 3室2厅 南/北,海淀,六里桥,盛今佳园,243㎡,南 北,3室2厅2卫,中楼层（26层）,26000
55,BJ2200648298883457024,整租·大河庄苑 1室1厅 西,海淀,苏州桥,大河庄苑,58㎡,西,1室1厅1卫,中楼层（18层）,9130
56,BJ2725186721934483456,整租·时代之光名苑 1室1厅 东北,海淀,西直门,时代之光名苑,65㎡,东北,1室1厅1卫,高楼层（16层）,7500
57,BJ2201956641342234624,整租·双榆树东里 1室1厅 南,海淀,双榆树,双榆树东里,39㎡,南,1室1厅1卫,中楼层（6层）,7690
58,BJ2725211798990503936,整租·北蜂窝66号院 3室1厅 南/北,海淀,军博,北蜂窝66号院,77㎡,南 北,3室1厅1卫,中楼层（6层）,8600
59,BJ2246118253091102720,整租·三义庙北 1室1厅 南,海淀,苏州桥,三义庙北,38㎡,南,1室1厅1卫,低楼层（6层）,7190
60,BJ2539159742169743360,整租·郦城工作区 2房间 北,海淀,四季青,郦城工作区,113㎡,北,2房间1卫,中楼层（8层）,15000
61,BJ2440703834596065280,整租·双榆树北里 1室1厅 南,海淀,双榆树,双榆树北里,37㎡,南,1室1厅1卫,高楼层（6层）,7690
62,BJ2552979105310318592,整租·莲花小区 2室2厅 东南,海淀,六里桥,莲花小区,132㎡,东南,2室2厅2卫,中楼层（28层）,10000
63,BJ2730397374118895616,整租·远中悦莱 1室1厅 西,海淀,苏州桥,远中悦莱,76㎡,西,1室1厅1卫,中楼层（17层）,12500
64,BJ2541156920543420416,整租·蓟门南里 3室1厅 南/北,海淀,知春路,蓟门南里,72㎡,南 北,3室1厅1卫,高楼层（6层）,11500
65,BJ2731913872016408576,整租·北洼西里 2室1厅 西北,海淀,紫竹桥,北洼西里,60㎡,西北,2室1厅1卫,高楼层（18层）,7500
66,BJ2539304995447652352,整租·理想大厦 3室2厅 东北,海淀,中关村,理想大厦,145㎡,东北,3室2厅1卫,中楼层（20层）,19860
67,BJ2554889393785536512,整租·韦伯时代中心 3室1厅 西,海淀,魏公村,韦伯时代中心,372㎡,西,3室1厅1卫,低楼层（25层）,53568
68,BJ2561587329081024512,整租·玲珑天地 1房间 东,海淀,定慧寺,玲珑天地,190㎡,东,1房间1卫,地下室（12层）,28700
69,BJ2563622453548941312,整租·民族大学附属中学家属楼 2室2厅 西南,海淀,魏公村,民族大学附属中学家属楼,81㎡,西南,2室2厅1卫,高楼层（9层）,9800
70,BJ2559966172955017216,整租·国海广场 1室1厅 东,海淀,公主坟,国海广场,80㎡,东,1室1厅1卫,高楼层（26层）,8000
71,BJ2568812282523942912,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,60㎡,南,2室1厅1卫,低楼层（16层）,7799
72,BJ2545460667029127168,整租·强佑·府学上院 1房间 西北,海淀,清河,强佑·府学上院,82㎡,西北,1房间1卫,中楼层（27层）,9800
73,BJ2568814758371262464,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,60㎡,南,2室1厅1卫,中楼层（16层）,7799
74,BJ2557166935503028224,整租·汤泉逸墅 3室1厅 南/北,海淀,四季青,汤泉逸墅,166㎡,南 北,3室1厅2卫,中楼层（7层）,19000
75,BJ2554262003661684736,整租·郦城工作区 2房间 南,海淀,四季青,郦城工作区,114㎡,南,2房间1卫,低楼层（8层）,22000
76,BJ2570340999176404992,整租·金隅长安山麓 4室2厅 南/北,海淀,玉泉路,金隅长安山麓,223㎡,南 北,4室2厅3卫,中楼层（5层）,24000
77,BJ2567317707926282240,整租·北太平路甲18号 4室2厅 东南,海淀,玉泉路,北太平路甲18号,160㎡,东南,4室2厅2卫,高楼层（20层）,16500
78,BJ2568819644148219904,整租·郦城工作区 2房间 北,海淀,四季青,郦城工作区,116㎡,北,2房间0卫,低楼层（8层）,43000
79,BJ2573229622020022272,整租·半山枫林香山85号院 4室2厅 南/北,海淀,海淀北部新区,半山枫林香山85号院,300㎡,南 北,4室2厅3卫,中楼层（4层）,25000
80,BJ1815597904505872384,整租·绿谷雅园 5室5厅 复式 南/北,海淀,田村,绿谷雅园,253㎡,南 北,5室5厅3卫,高楼层（5层）,20000
81,BJ2734493395543670784,整租·强佑·府学上院 2室1厅 南,海淀,清河,强佑·府学上院,64㎡,南,2室1厅1卫,低楼层（15层）,7830
82,BJ2060730427828092928,整租·枫丹丽舍 4室1厅 南/西/北,海淀,西三旗,枫丹丽舍,178㎡,南 西 北,4室1厅2卫,低楼层（5层）,15500
83,BJ2704414203892211712,整租·文晟家园 2室1厅 南/北,海淀,西三旗,文晟家园,90㎡,南 北,2室1厅1卫,高楼层（21层）,7280
84,BJ2512794344449384448,整租·逸成东苑 3室1厅 东南,海淀,学院路,逸成东苑,89㎡,东南,3室1厅1卫,低楼层（22层）,8500
85,BJ2707971300865089536,整租·富润家园 3室1厅 南/北,海淀,学院路,富润家园,110㎡,南 北,3室1厅1卫,高楼层（27层）,11000
86,BJ2506505716315979776,整租·鲁艺上河村 3室1厅 南/北,海淀,世纪城,鲁艺上河村,169㎡,南 北,3室1厅2卫,低楼层（15层）,25000
87,BJ2625924052904321024,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,56㎡,南,2室1厅1卫,中楼层（16层）,7999
88,BJ2523899402142629888,整租·强佑·府学上院 1房间 东/北,海淀,清河,强佑·府学上院,83㎡,东 北,1房间1卫,低楼层（27层）,9800
89,BJ2636845551336816640,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,58㎡,南,2室1厅1卫,低楼层（16层）,7999
90,BJ2727646709953347584,整租·光大花园 2室1厅 东南,海淀,万柳,光大花园,86㎡,东南,2室1厅1卫,中楼层（17层）,12500
91,BJ2585443770568802304,整租·复兴路30号院 2室1厅 南,海淀,五棵松,复兴路30号院,58㎡,南,2室1厅1卫,中楼层（16层）,7799
92,BJ2727587159267098624,整租·中湾国际 1室0厅 北,海淀,苏州桥,中湾国际,56㎡,北,1室0厅1卫,低楼层（19层）,8000
93,BJ2440703834596065280,整租·双榆树北里 1室1厅 南,海淀,双榆树,双榆树北里,37㎡,南,1室1厅1卫,高楼层（6层）,7690
94,BJ2728037847784226816,整租·大河庄苑 2室1厅 南,海淀,苏州桥,大河庄苑,118㎡,南,2室1厅1卫,低楼层（16层）,18000
95,BJ2200648298883457024,整租·大河庄苑 1室1厅 西,海淀,苏州桥,大河庄苑,58㎡,西,1室1厅1卫,中楼层（18层）,9130
96,BJ2728360863969837056,整租·上地东里 3室1厅 南/北,海淀,上地,上地东里,74㎡,南 北,3室1厅1卫,高楼层（6层）,8200
97,BJ2728349798372745216,整租·核二院 2室1厅 南/北,海淀,定慧寺,核二院,58㎡,南 北,2室1厅1卫,中楼层（6层）,7800
98,BJ2728783103849144320,整租·志新村 2室1厅 南/北,海淀,二里庄,志新村,60㎡,南 北,2室1厅1卫,高楼层（6层）,7200
99,BJ2728786943398912000,整租·北太平路18号院 3室1厅 东南,海淀,玉泉路,北太平路18号院,128㎡,东南,3室1厅1卫,高楼层（21层）,12000
100,BJ2728815500829401088,整租·裕隆新村 2室1厅 东/西,海淀,马连洼,裕隆新村,80㎡,东 西,2室1厅1卫,高楼层（6层）,7100
101,BJ2201872297747824640,整租·育新花园 2室1厅 西,海淀,西三旗,育新花园,63㎡,西,2室1厅1卫,中楼层（22层）,7090
102,BJ2728913604996251648,整租·泽丰苑一期 2室2厅 南/北,海淀,五棵松,泽丰苑一期,108㎡,南 北,2室2厅2卫,中楼层（6层）,9300
103,BJ2201956641342234624,整租·双榆树东里 1室1厅 南,海淀,双榆树,双榆树东里,39㎡,南,1室1厅1卫,中楼层（6层）,7690
104,BJ2728948260147838976,整租·钻河公馆 2房间 西,海淀,西直门,钻河公馆,61㎡,西,2房间1卫,低楼层（12层）,7700
105,BJ2727536662380027904,整租·悦秀园 3室1厅 南/西,海淀,西三旗,悦秀园,88㎡,南 西,3室1厅1卫,中楼层（6层）,7500
106,BJ2727419626727415808,整租·首体家属院 2室1厅 南/北,海淀,知春路,首体家属院,68㎡,南 北,2室1厅1卫,中楼层（6层）,7900
107,BJ2727491993184763904,整租·兰园 3室1厅 南/北,海淀,马连洼,兰园,85㎡,南 北,3室1厅1卫,高楼层（6层）,8100
108,BJ2727482273656995840,整租·民族大学南路7号院 2室1厅 南,海淀,魏公村,民族大学南路7号院,49㎡,南,2室1厅1卫,高楼层（5层）,7300
109,BJ2729161789052035072,整租·定慧福里南区 2室1厅 南/北,海淀,定慧寺,定慧福里南区,98㎡,南 北,2室1厅1卫,中楼层（11层）,10500
110,BJ2729519496032157696,整租·科源小区 2室1厅 南/北,海淀,五道口,科源小区,52㎡,南 北,2室1厅1卫,高楼层（4层）,9000
111,BJ2246118253091102720,整租·三义庙北 1室1厅 南,海淀,苏州桥,三义庙北,38㎡,南,1室1厅1卫,低楼层（6层）,7190
112,BJ2727614678003367936,整租·北三环中路34号院 1室1厅 南/北,海淀,小西天,北三环中路34号院,67㎡,南 北,1室1厅1卫,高楼层（4层）,7500
113,BJ2066618764421767168,整租·甘家口小区 1室1厅 南,海淀,甘家口,甘家口小区,43㎡,南,1室1厅1卫,低楼层（12层）,7030
114,BJ2728098958332133376,整租·莲花池东路9号院 2室1厅 东北,海淀,军博,莲花池东路9号院,88㎡,东北,2室1厅1卫,中楼层（19层）,8000
115,BJ2065761435564113920,整租·蓟门东里 2室1厅 南,海淀,知春路,蓟门东里,48㎡,南,2室1厅1卫,低楼层（16层）,8930
116,BJ2727744943748546560,整租·倒座庙 1室1厅 南/北,海淀,苏州桥,倒座庙,46㎡,南 北,1室1厅1卫,中楼层（6层）,7900
117,BJ2670254089740763136,整租·纽约客 1室1厅 LOFT 东,海淀,苏州桥,纽约客,52㎡,东,1室1厅1卫,高楼层（16层）,9200
118,BJ2728068878747049984,整租·柳林馆 3室1厅 南/北,海淀,公主坟,柳林馆,83㎡,南 北,3室1厅1卫,高楼层（6层）,8800
119,BJ2684593106443042816,整租·纽约客 1室1厅 复式 南,海淀,苏州桥,纽约客,55㎡,南,1室1厅1卫,高楼层（16层）,9500
120,BJ2588526956429443072,整租·首创天阅西山 4室2厅 南/北,海淀,海淀北部新区,首创天阅西山,252㎡,南 北,4室2厅3卫,高楼层（25层）,30000
121,BJ2200633453152567296,整租·双榆树西里 2室1厅 东北,海淀,双榆树,双榆树西里,55㎡,东北,2室1厅1卫,低楼层（16层）,9190
122,BJ2586911940362379264,整租·百朗园 3室2厅 东/西南/西/北,海淀,五棵松,百朗园,142㎡,东 西南 西 北,3室2厅2卫,低楼层（17层）,11500
123,BJ2738339738011574272,整租·艾瑟顿 1室1厅 南,海淀,苏州桥,艾瑟顿,76㎡,南,1室1厅1卫,中楼层（25层）,9000
124,BJ2593235437758201856,整租·领秀新硅谷1号院 5室2厅 南/北,海淀,西二旗,领秀新硅谷1号院,302㎡,南 北,5室2厅4卫,低楼层（3层）,28000
125,BJ2738444101497667584,整租·文晟家园 3室1厅 南/北,海淀,西三旗,文晟家园,90㎡,南 北,3室1厅1卫,高楼层（21层）,7900
126,BJ2592732812733841408,整租·嘉豪国际中心 2房间 南,海淀,四季青,嘉豪国际中心,85㎡,南,2房间1卫,中楼层（16层）,12000
127,BJ2589111594617413632,整租·万寿园 2室1厅 东,海淀,万寿路,万寿园,88㎡,东,2室1厅2卫,低楼层（18层）,10000
128,BJ2594140575398117376,整租·西山国际城 4房间 南/北,海淀,田村,西山国际城,54㎡,南 北,4房间2卫,高楼层（6层）,9000
129,BJ2591149457202749440,整租·缘溪堂 5室2厅 南/北,海淀,公主坟,缘溪堂,357㎡,南 北,5室2厅5卫,高楼层（23层）,70000
130,BJ2610686817930330112,整租·光耀东方峰会 2房间 南,海淀,甘家口,光耀东方峰会,76㎡,南,2房间1卫,高楼层（12层）,9000
131,BJ2738944985902104576,整租·北洼路50号院 3室1厅 东/西,海淀,定慧寺,北洼路50号院,57㎡,东 西,3室1厅1卫,高楼层（6层）,8600
132,BJ2608820411521581056,整租·柳林馆 3室2厅 南/北,海淀,公主坟,柳林馆,134㎡,南 北,3室2厅2卫,中楼层（8层）,15800
133,BJ2739638530920677376,整租·大河庄苑 1室1厅 东,海淀,苏州桥,大河庄苑,57㎡,东,1室1厅1卫,低楼层（18层）,7500
134,BJ2617969474040766464,整租·世纪经贸大厦 2房间 南,海淀,甘家口,世纪经贸大厦,109㎡,南,2房间0卫,中楼层（25层）,17900
135,BJ2618033941600813056,整租·天兆家园 2室1厅 南,海淀,西直门,天兆家园,109㎡,南,2室1厅1卫,高楼层（22层）,13500
136,BJ2617918946200002560,整租·万寿路1号院 2室1厅 南/北,海淀,万寿路,万寿路1号院,57㎡,南 北,2室1厅1卫,低楼层（5层）,7500
137,BJ2614529061388550144,整租·科技大学 2室1厅 南/北,海淀,二里庄,科技大学,57㎡,南 北,2室1厅1卫,中楼层（4层）,7900
138,BJ2614558772655562752,整租·北三环中路34号院 2室1厅 南/北,海淀,小西天,北三环中路34号院,88㎡,南 北,2室1厅1卫,中楼层（4层）,11000
139,BJ2613150382347788288,整租·京泉馨苑 5室1厅 南/北,海淀,西山,京泉馨苑,133㎡,南 北,5室1厅2卫,高楼层（5层）,9000
140,BJ2604987361918468096,整租·橡树湾五期 4室2厅 南/北,海淀,清河,橡树湾五期,238㎡,南 北,4室2厅3卫,低楼层（22层）,35000
141,BJ2741243605145894912,整租·纽约客 1室1厅 LOFT 东南,海淀,苏州桥,纽约客,53㎡,东南,1室1厅1卫,中楼层（16层）,9500
142,BJ2607999409505435648,整租·观景园 2室1厅 南/北,海淀,清河,观景园,91㎡,南 北,2室1厅1卫,高楼层（6层）,7700
143,BJ2741311480216420352,整租·艾瑟顿 1室0厅 东,海淀,苏州桥,艾瑟顿,47㎡,东,1室0厅1卫,中楼层（19层）,7800
144,BJ2618758605889085440,整租·盛今佳园 4房间 跃层 南/北,海淀,六里桥,盛今佳园,67㎡,南 北,4房间2卫,中楼层（18层）,10000
145,BJ2737308053706907648,整租·清上园 2室1厅 南,海淀,安宁庄,清上园,86㎡,南,2室1厅1卫,高楼层（19层）,8090
146,BJ2621702871494180864,整租·郦城工作区 2房间 南,海淀,四季青,郦城工作区,114㎡,南,2房间1卫,低楼层（8层）,21000
147,BJ2742448808368807936,整租·六里屯四区 2室1厅 南,海淀,海淀北部新区,六里屯四区,82㎡,南,2室1厅1卫,高楼层（13层）,7930
148,BJ2617460120413806592,整租·中海雅园 6室2厅 跃层 南/西/北,海淀,紫竹桥,中海雅园,309㎡,南 西 北,6室2厅4卫,高楼层（18层）,44000
149,BJ2744062434787729408,整租·双榆树西里 2室1厅 南,海淀,双榆树,双榆树西里,59㎡,南,2室1厅1卫,高楼层（6层）,9890
150,BJ2731294479650144256,整租·豪柏大厦 1室0厅 南,海淀,紫竹桥,豪柏大厦,85㎡,南,1室0厅0卫,中楼层（18层）,11000
151,351994,独栋·这家儿公寓 今日家园店 三居室 3室1厅,0,0,0,130㎡,1间在租,3室1厅2卫,0,12999
152,BJ2731764048466018304,整租·冠城南园 3室2厅 东南,海淀,马甸,冠城南园,150㎡,东南,3室2厅2卫,低楼层（24层）,17800
153,BJ2322291158342180864,整租·复兴路61号院 2室1厅 东,海淀,万寿路,复兴路61号院,58㎡,东,2室1厅1卫,中楼层（6层）,7230
154,BJ2732731559928414208,整租·橡树湾一期 3室1厅 东/西,海淀,清河,橡树湾一期,97㎡,东 西,3室1厅1卫,低楼层（16层）,9300
155,BJ2729364768803520512,整租·永定路西里小区 2室1厅 东,海淀,五棵松,永定路西里小区,63㎡,东,2室1厅1卫,低楼层（7层）,7790
156,BJ2733917474033500160,整租·肖家河新村东区 2室1厅 南,海淀,马连洼,肖家河新村东区,80㎡,南,2室1厅1卫,中楼层（10层）,8500
157,BJ2733862473647538176,整租·望塔园 2室1厅 东南,海淀,四季青,望塔园,82㎡,东南,2室1厅1卫,高楼层（17层）,7500
158,BJ2733911611453472768,整租·七贤村 2室1厅 南/北,海淀,紫竹桥,七贤村,58㎡,南 北,2室1厅1卫,高楼层（6层）,7500
159,BJ2733934724090437632,整租·柳浪家园北里 2室1厅 南/北,海淀,马连洼,柳浪家园北里,76㎡,南 北,2室1厅1卫,中楼层（9层）,7500
160,BJ2725902208758718464,整租·金雅园南区 2室1厅 南/北,海淀,四季青,金雅园南区,89㎡,南 北,2室1厅1卫,中楼层（7层）,8700
161,BJ2060720183207018496,整租·中湾国际 1室1厅 南,海淀,苏州桥,中湾国际,42㎡,南,1室1厅1卫,高楼层（19层）,8490
162,BJ2727450362000195584,整租·紫竹院南路15号院 3室1厅 南/北,海淀,紫竹桥,紫竹院南路15号院,83㎡,南 北,3室1厅1卫,高楼层（5层）,13000
163,BJ2646200145271586816,整租·蜂鸟家园 1室1厅 西,海淀,万柳,蜂鸟家园,46㎡,西,1室1厅1卫,低楼层（9层）,7590
164,BJ2728939892955684864,整租·强佑·府学上院 2室2厅 南/北,海淀,清河,强佑·府学上院,126㎡,南 北,2室2厅2卫,低楼层（29层）,10000
165,BJ2609357878384918528,整租·百胜村 3室1厅 南/北,海淀,紫竹桥,百胜村,90㎡,南 北,3室1厅1卫,高楼层（7层）,11800
166,BJ2315518604760072192,整租·丙28号院 2室1厅 南,海淀,牡丹园,丙28号院,54㎡,南,2室1厅1卫,高楼层（6层）,8390
167,BJ2200645925511102464,整租·车道沟南里 2室1厅 东,海淀,紫竹桥,车道沟南里,51㎡,东,2室1厅1卫,高楼层（21层）,7830
168,BJ2629784894972100608,整租·今典花园 1室1厅 西,海淀,小西天,今典花园,56㎡,西,1室1厅1卫,中楼层（25层）,7860
169,BJ2254081377471299584,整租·双榆树西里 1室1厅 南,海淀,双榆树,双榆树西里,41㎡,南,1室1厅1卫,低楼层（6层）,7590
170,BJ2200643563640070144,整租·北航家属院 2室1厅 南,海淀,知春路,北航家属院,51㎡,南,2室1厅1卫,中楼层（6层）,9090
171,BJ2533387730109603840,整租·蜂鸟家园 1室1厅 西北,海淀,万柳,蜂鸟家园,43㎡,西北,1室1厅1卫,低楼层（9层）,7060
172,BJ2737308797860052992,整租·塔院小区 1室1厅 南,海淀,牡丹园,塔院小区,39㎡,南,1室1厅1卫,中楼层（13层）,7390
173,BJ2532587303411384320,整租·晨月园 1室1厅 南,海淀,世纪城,晨月园,61㎡,南,1室1厅1卫,低楼层（17层）,7930
174,BJ2200619251432701952,整租·八里庄北里 2室1厅 南,海淀,定慧寺,八里庄北里,57㎡,南,2室1厅1卫,高楼层（6层）,7330
175,BJ2567346167411654656,整租·西山华府 2室1厅,海淀,马连洼,西山华府,97㎡,2室1厅1卫,,高楼层（6层）,11660
176,BJ2734470358294855680,整租·东馨园 2室1厅 南,海淀,西北旺,东馨园,54㎡,南,2室1厅1卫,高楼层（6层）,7890
177,BJ2742389724626034688,整租·金隅美和园 2室1厅 南,海淀,清河,金隅美和园,84㎡,南,2室1厅1卫,中楼层（9层）,8630
178,BJ2200647856174940160,整租·塔院小区 1室1厅 东,海淀,牡丹园,塔院小区,41㎡,东,1室1厅1卫,高楼层（6层）,7430
179,BJ2201852168586133504,整租·天作国际中心 1室1厅 南,海淀,皂君庙,天作国际中心,41㎡,南,1室1厅1卫,中楼层（9层）,7860
180,BJ2726633034932822016,整租·世华龙樾一期东区 3室1厅 南/北,海淀,清河,世华龙樾一期东区,128㎡,南 北,3室1厅2卫,高楼层（18层）,12500
